name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name
year,INT64,Reference year of the ATUS interview (diary year).,,no,br_bd_diretorios_data_tempo.ano:ano,year,no,Partition column. Derived from the first four digits of tucaseid.,TUYEAR
tucaseid,STRING,ATUS case identification number; primary key that links all ATUS files. First four digits are the interview year.,,no,,,no,,TUCASEID
tufnwgtp001,FLOAT64,"Replicate final weight 1 of 160, used for variance/standard-error estimation via the replicate-weights method.",,no,,,no,Dimensionless statistical weight.,TUFNWGTP001
tufnwgtp002,FLOAT64,"Replicate final weight 2 of 160, used for variance/standard-error estimation via the replicate-weights method.",,no,,,no,Dimensionless statistical weight.,TUFNWGTP002
tufnwgtp003,FLOAT64,"Replicate final weight 3 of 160, used for variance/standard-error estimation via the replicate-weights method.",,no,,,no,Dimensionless statistical weight.,TUFNWGTP003
tufnwgtp004,FLOAT64,"Replicate final weight 4 of 160, used for variance/standard-error estimation via the replicate-weights method.",,no,,,no,Dimensionless statistical weight.,TUFNWGTP004
tufnwgtp005,FLOAT64,"Replicate final weight 5 of 160, used for variance/standard-error estimation via the replicate-weights method.",,no,,,no,Dimensionless statistical weight.,TUFNWGTP005
tufnwgtp006,FLOAT64,"Replicate final weight 6 of 160, used for variance/standard-error estimation via the replicate-weights method.",,no,,,no,Dimensionless statistical weight.,TUFNWGTP006
tufnwgtp007,FLOAT64,"Replicate final weight 7 of 160, used for variance/standard-error estimation via the replicate-weights method.",,no,,,no,Dimensionless statistical weight.,TUFNWGTP007
tufnwgtp008,FLOAT64,"Replicate final weight 8 of 160, used for variance/standard-error estimation via the replicate-weights method.",,no,,,no,Dimensionless statistical weight.,TUFNWGTP008
tufnwgtp009,FLOAT64,"Replicate final weight 9 of 160, used for variance/standard-error estimation via the replicate-weights method.",,no,,,no,Dimensionless statistical weight.,TUFNWGTP009
tufnwgtp010,FLOAT64,"Replicate final weight 10 of 160, used for variance/standard-error estimation via the replicate-weights method.",,no,,,no,Dimensionless statistical weight.,TUFNWGTP010
tufnwgtp011,FLOAT64,"Replicate final weight 11 of 160, used for variance/standard-error estimation via the replicate-weights method.",,no,,,no,Dimensionless statistical weight.,TUFNWGTP011
tufnwgtp012,FLOAT64,"Replicate final weight 12 of 160, used for variance/standard-error estimation via the replicate-weights method.",,no,,,no,Dimensionless statistical weight.,TUFNWGTP012
tufnwgtp013,FLOAT64,"Replicate final weight 13 of 160, used for variance/standard-error estimation via the replicate-weights method.",,no,,,no,Dimensionless statistical weight.,TUFNWGTP013
tufnwgtp014,FLOAT64,"Replicate final weight 14 of 160, used for variance/standard-error estimation via the replicate-weights method.",,no,,,no,Dimensionless statistical weight.,TUFNWGTP014
tufnwgtp015,FLOAT64,"Replicate final weight 15 of 160, used for variance/standard-error estimation via the replicate-weights method.",,no,,,no,Dimensionless statistical weight.,TUFNWGTP015
tufnwgtp016,FLOAT64,"Replicate final weight 16 of 160, used for variance/standard-error estimation via the replicate-weights method.",,no,,,no,Dimensionless statistical weight.,TUFNWGTP016
