name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name
year,INT64,Reference year of the ATUS interview (diary year).,,no,br_bd_diretorios_data_tempo.ano:ano,year,no,Partition column. Derived from the first four digits of tucaseid.,TUYEAR
tucaseid,STRING,ATUS case identification number; primary key that links all ATUS files. First four digits are the interview year.,,no,,,no,,TUCASEID
tulineno,STRING,ATUS person line number identifying each individual within the household.,,no,,,no,,TULINENO
gediv,STRING,Division,,yes,,,no,,GEDIV
gemetsta,STRING,Metropolitan status (1990 definitions),,yes,,,no,,GEMETSTA
gepseucl,STRING,Scrambled pseudo primary sampling unit (PSU) cluster,,no,,,no,,GEPSEUCL
gepseust,STRING,Scrambled pseudo primary sampling unit (PSU) collapsed stratum,,no,,,no,,GEPSEUST
gereg,STRING,Region,,yes,,,no,,GEREG
gestfips,STRING,Federal Processing Information Standards (FIPS) state code,,no,br_bd_diretorios_us.state:id_state,,no,,GESTFIPS
gtcbsa,STRING,Specific metropolitan core based statistical area (CBSA) code,,no,br_bd_diretorios_us.cbsa_2023:id_cbsa,,no,,GTCBSA
gtco,STRING,Federal Processing Standards (FIPS) county code,,no,br_bd_diretorios_us.county:id_county,,no,,GTCO
gtmetsta,STRING,Metropolitan status,,yes,,,no,,GTMETSTA
hefaminc,STRING,Family income,,yes,,,no,,HEFAMINC
hehousut,STRING,Type of housing unit,,yes,,,no,,HEHOUSUT
hephoneo,STRING,Is a telephone interview acceptable?,,yes,,,no,,HEPHONEO
hetelavl,STRING,Is there a telephone elsewhere on which people in this household can be contacted?,,yes,,,no,,HETELAVL
hetelhhd,STRING,Is there a telephone in this house/apartment?,,yes,,,no,,HETELHHD
hetenure,STRING,"Are your living quarters owned, rented for cash, or occupied without payment of cash rent?",,yes,,,no,,HETENURE
hrhhid,STRING,Household ID (15-digit identifier),,no,,,no,,HRHHID
hrhhid2,STRING,Household ID part 2 (5-digit identifier),,no,,,no,,HRHHID2
hrhtype,STRING,Household type,,yes,,,no,,HRHTYPE
hrintsta,STRING,Interview status,,yes,,,no,,HRINTSTA
hrlonglk,STRING,Longitudinal link indicator,,yes,,,no,,HRLONGLK
hrmis,STRING,Month in sample,,yes,,,no,,HRMIS
hrmonth,INT64,Month of interview,,no,br_bd_diretorios_data_tempo.mes:mes,month,no,,HRMONTH
hrnumhou,INT64,Total number of persons in the household (household members),,no,,person,no,,HRNUMHOU
hrsample,STRING,Sample ID (4-character identifier),,no,,,no,,HRSAMPLE
hrsersuf,STRING,Serial suffix,,yes,,,no,,HRSERSUF
hryear4,INT64,Year of interview,,no,,year,no,,HRYEAR4
hubus,STRING,Does anyone in this household have a business or a farm?,,yes,,,no,,HUBUS
hubusl1,STRING,PULINENO of farm or business owner (first owner),,no,,,no,,HUBUSL1
hubusl2,STRING,PULINENO of farm or business owner (second owner),,no,,,no,,HUBUSL2
hubusl3,STRING,PULINENO of farm or business owner (third owner),,no,,,no,,HUBUSL3
hubusl4,STRING,PULINENO of farm or business owner (fourth owner),,no,,,no,,HUBUSL4
hufaminc,STRING,Family income,,yes,,,no,,HUFAMINC
