name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name
year,INT64,"Reference year, at 30 June for the population and the financial year ending 30 June for the components",2001(1)2025,no,br_bd_diretorios_data_tempo.ano:ano,year,no,Partition column,
lga_id,STRING,Code of the Local Government Area,,no,br_bd_diretorios_au.lga_2021:id_lga,,no,"ABS restates the whole series onto the LGA boundaries current at the release, which run ahead of the ASGS 2021 LGA directory: 24700 Merri-bek (renamed from Moreland in 2022) and 71500 East Arnhem / 71700 Groote Archipelago (split in 2023) have no 2021 entry",LGA code
lga_name,STRING,Name of the Local Government Area,,no,,,no,,LGA name
state_id,STRING,Code of the Australian state or territory containing the LGA,,no,br_bd_diretorios_au.state:id_state,,no,"Taken from the components data cube; where absent it is the leading digit of the LGA code, which is the state digit in the ASGS LGA coding scheme",S/T code
erp,INT64,Estimated resident population at 30 June,,no,,person,no,,ERP at 30 June
births,INT64,Number of births registered to usual residents of the area during the financial year,,no,,person,no,"Published by ABS only for the four most recent financial years, so this column is null for earlier years of the ERP series",
deaths,INT64,Number of deaths of usual residents of the area during the financial year,,no,,person,no,"Published by ABS only for the four most recent financial years, so this column is null for earlier years of the ERP series",
natural_increase,INT64,Births less deaths during the financial year,,no,,person,no,"Published by ABS only for the four most recent financial years, so this column is null for earlier years of the ERP series",
internal_arrivals,INT64,Number of people who moved into the area from elsewhere in Australia,,no,,person,no,"Published by ABS only for the four most recent financial years, so this column is null for earlier years of the ERP series",
internal_departures,INT64,Number of people who moved out of the area to elsewhere in Australia,,no,,person,no,"Published by ABS only for the four most recent financial years, so this column is null for earlier years of the ERP series",
net_internal_migration,INT64,Internal arrivals less internal departures,,no,,person,no,"Published by ABS only for the four most recent financial years, so this column is null for earlier years of the ERP series",
overseas_arrivals,INT64,Number of people who moved into the area from overseas,,no,,person,no,"Published by ABS only for the four most recent financial years, so this column is null for earlier years of the ERP series",
overseas_departures,INT64,Number of people who moved out of the area to overseas,,no,,person,no,"Published by ABS only for the four most recent financial years, so this column is null for earlier years of the ERP series",
net_overseas_migration,INT64,Overseas arrivals less overseas departures,,no,,person,no,"Published by ABS only for the four most recent financial years, so this column is null for earlier years of the ERP series",
area_sqkm,FLOAT64,Area of the region in square kilometres,,no,,km2,no,"Published with the latest release only and carried across every year, because it is a property of the boundary and the whole series is published on a single boundary vintage",Area
population_density,FLOAT64,"Estimated resident population per square kilometre, as published by the ABS",,no,,person / km2,no,"Populated only for the latest reference year, the one year ABS publishes it for. It is deliberately not recomputed for earlier years: ABS derives density from the unrounded area while publishing area rounded to 0.1 km2, so erp / area_sqkm reproduced only 35% of SA2 values within 0.1 and erred by up to 2769",Population density
