name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name
year,INT64,Reference year of the ESS round (round start year).,,no,br_bd_diretorios_data_tempo.ano:ano,year,,,essround (derived)
round,INT64,ESS round number (1-11).,,no,,,,,essround
country_id,STRING,Country ISO 3166-1 alpha-2 code (native ESS country identifier).,,no,br_bd_diretorios_mundo.pais:sigla_iso2,,,,cntry
respondent_id,STRING,"Respondent identification number, unique within country and round.",,no,,,,,idno
design_weight,FLOAT64,Design weight,,no,,,no,Identifier and weight variables,dweight
poststratification_weight,FLOAT64,Post-stratification weight including design weight,,no,,,no,Identifier and weight variables,pspwght
population_size_weight,FLOAT64,Population size weight (must be combined with dweight or pspwght),,no,,,no,Identifier and weight variables,pweight
analysis_weight,FLOAT64,Analysis weight,,no,,,no,Identifier and weight variables,anweight
minutes_news_politics,INT64,"News about politics and current affairs, watching, reading or listening, in minutes",,no,,,no,Media and social trust,nwspol
internet_use_frequency,STRING,"Internet use, how often",,yes,,,no,Media and social trust,netusoft
minutes_internet_use,INT64,"Internet use, how much time on typical day, in minutes",,no,,,no,Media and social trust,netustm
most_people_can_be_trusted,INT64,Most people can be trusted or you can't be too careful,,no,,,no,Media and social trust,ppltrst
most_people_try_to_be_fair,INT64,"Most people try to take advantage of you, or try to be fair",,no,,,no,Media and social trust,pplfair
most_people_helpful,INT64,Most of the time people helpful or mostly looking out for themselves,,no,,,no,Media and social trust,pplhlp
interest_in_politics,STRING,How interested in politics,,yes,,,no,Media and social trust,polintr
political_system_allows_say,STRING,Political system allows people to have a say in what government does,,yes,,,no,Media and social trust,psppsgva
able_to_take_active_role,STRING,Able to take active role in political group,,yes,,,no,Media and social trust,actrolga
political_system_allows_influence,STRING,Political system allows people to have influence on politics,,yes,,,no,Media and social trust,psppipla
confident_participate_politics,STRING,Confident in own ability to participate in politics,,yes,,,no,Media and social trust,cptppola
trust_legal_system,INT64,Trust in the legal system,,no,,,no,Media and social trust,trstlgl
trust_police,INT64,Trust in the police,,no,,,no,Media and social trust,trstplc
trust_politicians,INT64,Trust in politicians,,no,,,no,Media and social trust,trstplt
trust_european_parliament,INT64,Trust in the European Parliament,,no,,,no,Media and social trust,trstep
trust_united_nations,INT64,Trust in the United Nations,,no,,,no,Media and social trust,trstun
trust_political_parties,INT64,Trust in political parties,,no,,,no,Media and social trust,trstprt
trust_parliament,INT64,Trust in country's parliament,,no,,,no,Media and social trust,trstprl
voted_last_national_election,STRING,Voted last national election,,yes,,,no,Media and social trust,vote
party_voted_austria_3,STRING,"Party voted for in last national election, Austria",,yes,,,no,Media and social trust,prtvtbat
party_voted_belgium_3,STRING,"Party voted for in last national election, Belgium",,yes,,,no,Media and social trust,prtvtcbe
party_voted_switzerland_3,STRING,"Party voted for in last national election, Switzerland",,yes,,,no,Media and social trust,prtvtfch
party_voted_czechia_2,STRING,"Party voted for in last national election, Czechia",,yes,,,no,Media and social trust,prtvtdcz
party_voted_1_germany_2,STRING,"Party voted for in last national election 1, Germany",,yes,,,no,Media and social trust,prtvede1
party_voted_estonia_3,STRING,"Party voted for in last national election, Estonia",,yes,,,no,"Party voted for in last national election 2, Germany",prtvtfee
party_voted_spain_3,STRING,"Party voted for in last national election, Spain",,yes,,,no,"Party voted for in last national election 2, Germany",prtvtdes
party_voted_finland_3,STRING,"Party voted for in last national election, Finland",,yes,,,no,"Party voted for in last national election 2, Germany",prtvtdfi
party_voted_france_ballot_1_4,STRING,"Party voted for in last national election, France (ballot 1)",,yes,,,no,"Party voted for in last national election 2, Germany",prtvtcfr
party_voted_united_kingdom_3,STRING,"Party voted for in last national election, United Kingdom",,yes,,,no,"Party voted for in last national election 2, Germany",prtvtbgb
party_voted_hungary_4,STRING,"Party voted for in last national election, Hungary",,yes,,,no,"Party voted for in last national election 2, Germany",prtvtehu
party_voted_ireland,STRING,"Party voted for in last national election, Ireland",,yes,,,no,"Party voted for in last national election 2, Germany",prtvtbie
party_voted_israel_2,STRING,"Party voted for in last national election, Israel",,yes,,,no,"Party voted for in last national election 2, Germany",prtvtcil
party_voted_iceland_4,STRING,"Party voted for in last national election, Iceland",,yes,,,no,"Party voted for in last national election 2, Germany",prtvtbis
party_voted_italy_3,STRING,"Party voted for in last national election, Italy",,yes,,,no,"Party voted for in last national election 2, Germany",prtvtbit
party_voted_1_lithuania_first_vote_party_2,STRING,"Party voted for in last national election 1, Lithuania (first vote, party)",,yes,,,no,"Party voted for in last national election 2, Germany",prtvblt1
