name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name
year,INT64,Reference year of the ESS round (round start year).,,no,br_bd_diretorios_data_tempo.ano:ano,year,,,essround (derived)
round,INT64,ESS round number (1-11).,,no,,,,,essround
country_id,STRING,Country ISO 3166-1 alpha-2 code (native ESS country identifier).,,no,br_bd_diretorios_mundo.pais:sigla_iso2,,,,cntry
respondent_id,STRING,"Respondent identification number, unique within country and round.",,no,,,,,idno
design_weight,FLOAT64,Design weight,,no,,,no,Identifier and weight variables,dweight
poststratification_weight,FLOAT64,Post-stratification weight including design weight,,no,,,no,Identifier and weight variables,pspwght
population_size_weight,FLOAT64,Population size weight (must be combined with dweight or pspwght),,no,,,no,Identifier and weight variables,pweight
minutes_news_politics,INT64,"News about politics and current affairs, watching, reading or listening, in minutes",,no,,,no,Media and social trust,nwspol
internet_use_frequency,STRING,"Internet use, how often",,yes,,,no,Media and social trust,netusoft
minutes_internet_use,INT64,"Internet use, how much time on typical day, in minutes",,no,,,no,Media and social trust,netustm
most_people_can_be_trusted,INT64,Most people can be trusted or you can't be too careful,,no,,,no,Media and social trust,ppltrst
most_people_try_to_be_fair,INT64,"Most people try to take advantage of you, or try to be fair",,no,,,no,Media and social trust,pplfair
most_people_helpful,INT64,Most of the time people helpful or mostly looking out for themselves,,no,,,no,Media and social trust,pplhlp
interest_in_politics,STRING,How interested in politics,,yes,,,no,Media and social trust,polintr
political_system_allows_say,STRING,Political system allows people to have a say in what government does,,yes,,,no,Media and social trust,psppsgva
able_to_take_active_role,STRING,Able to take active role in political group,,yes,,,no,Media and social trust,actrolga
political_system_allows_influence,STRING,Political system allows people to have influence on politics,,yes,,,no,Media and social trust,psppipla
confident_participate_politics,STRING,Confident in own ability to participate in politics,,yes,,,no,Media and social trust,cptppola
trust_parliament,INT64,Trust in country's parliament,,no,,,no,Media and social trust,trstprl
trust_legal_system,INT64,Trust in the legal system,,no,,,no,Media and social trust,trstlgl
trust_politicians,INT64,Trust in politicians,,no,,,no,Trust in the police,trstplt
trust_political_parties,INT64,Trust in political parties,,no,,,no,Trust in the police,trstprt
trust_european_parliament,INT64,Trust in the European Parliament,,no,,,no,Trust in the police,trstep
trust_united_nations,INT64,Trust in the United Nations,,no,,,no,Trust in the police,trstun
voted_last_national_election,STRING,Voted last national election,,yes,,,no,Trust in the police,vote
party_voted_austria_2,STRING,"Party voted for in last national election, Austria",,yes,,,no,Trust in the police,prtvtcat
party_voted_belgium_2,STRING,"Party voted for in last national election, Belgium",,yes,,,no,Trust in the police,prtvtdbe
party_voted_switzerland_2,STRING,"Party voted for in last national election, Switzerland",,yes,,,no,"Party voted for in last national election, Bulgaria",prtvtgch
party_voted_cyprus_2,STRING,"Party voted for in last national election, Cyprus",,yes,,,no,"Party voted for in last national election, Bulgaria",prtvtbcy
party_voted_czechia,STRING,"Party voted for in last national election, Czechia",,yes,,,no,"Party voted for in last national election, Bulgaria",prtvtecz
party_voted_1_germany_2,STRING,"Party voted for in last national election 1, Germany",,yes,,,no,"Party voted for in last national election, Bulgaria",prtvede1
party_voted_2_germany_2,STRING,"Party voted for in last national election 2, Germany",,yes,,,no,"Party voted for in last national election, Bulgaria",prtvede2
party_voted_denmark,STRING,"Party voted for in last national election, Denmark",,yes,,,no,"Party voted for in last national election, Bulgaria",prtvtddk
party_voted_estonia_2,STRING,"Party voted for in last national election, Estonia",,yes,,,no,"Party voted for in last national election, Bulgaria",prtvtgee
party_voted_spain_2,STRING,"Party voted for in last national election, Spain",,yes,,,no,"Party voted for in last national election, Bulgaria",prtvtees
party_voted_finland_3,STRING,"Party voted for in last national election, Finland",,yes,,,no,"Party voted for in last national election, Bulgaria",prtvtdfi
party_voted_france_ballot_1_3,STRING,"Party voted for in last national election, France (ballot 1)",,yes,,,no,"Party voted for in last national election, Bulgaria",prtvtdfr
party_voted_united_kingdom_2,STRING,"Party voted for in last national election, United Kingdom",,yes,,,no,"Party voted for in last national election, Bulgaria",prtvtcgb
party_voted_croatia_3,STRING,"Party voted for in last national election, Croatia",,yes,,,no,"Party voted for in last national election, Bulgaria",prtvtahr
party_voted_hungary_3,STRING,"Party voted for in last national election, Hungary",,yes,,,no,"Party voted for in last national election, Bulgaria",prtvtfhu
party_voted_ireland_derived_from_1st_3,STRING,"Party voted for in last national election, Ireland (derived from 1st preference vote)",,yes,,,no,"Party voted for in last national election, Bulgaria",prtvtcie
party_voted_iceland_3,STRING,"Party voted for in last national election, Iceland",,yes,,,no,"Party voted for in last national election, Bulgaria",prtvtcis
