name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name
extraction_date,DATE,Data de referência do snapshot mensal do NPPES; cada extração é uma fotografia completa do cadastro e as extrações são empilhadas,,no,,,no,Partition column; taken from the end of the source file name date range,(file name date range)
npi,STRING,"Identificador Nacional de Prestador (NPI), código numérico de 10 dígitos que identifica de forma única o prestador de serviços de saúde",,no,,,no,,NPI
endpoint_type,STRING,Tipo do endpoint eletrônico de troca de informações de saúde,,yes,,,no,,Endpoint Type
endpoint,STRING,"Endereço do endpoint eletrônico, como um endereço Direct ou uma URL de serviço",,no,,,no,,Endpoint
endpoint_description,STRING,Descrição livre do endpoint informada pelo prestador,,no,,,no,,Endpoint Description
use_code,STRING,Finalidade de uso do endpoint,,yes,,,no,,Use Code
other_use_description,STRING,Descrição da finalidade de uso quando o código de uso é OTHER,,no,,,no,,Other Use Description
content_type,STRING,Tipo de conteúdo trocado pelo endpoint,,yes,,,no,,Content Type
other_content_description,STRING,Descrição do tipo de conteúdo quando o tipo de conteúdo é OTHER,,no,,,no,,Other Content Description
affiliation,STRING,Indica se o endpoint pertence a outra organização à qual o prestador é afiliado,,yes,,,no,,Affiliation
affiliation_legal_business_name,STRING,Razão social da organização afiliada dona do endpoint,,no,,,no,,Affiliation Legal Business Name
affiliation_address_line_1,STRING,Primeira linha do endereço da organização afiliada,,no,,,no,,Affiliation Address Line One
affiliation_address_line_2,STRING,Segunda linha do endereço da organização afiliada,,no,,,no,,Affiliation Address Line Two
affiliation_address_city,STRING,Município da organização afiliada,,no,,,no,,Affiliation Address City
affiliation_address_state,STRING,Sigla de duas letras do estado da organização afiliada,,no,br_bd_diretorios_us.state:abbreviation,,no,,Affiliation Address State
affiliation_address_postal_code,STRING,Código postal da organização afiliada,,no,,,no,,Affiliation Address Postal Code
affiliation_address_country_code,STRING,Código do país da organização afiliada,,yes,,,no,,Affiliation Address Country
