name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name
year,INT64,Reference year of the observation,,no,br_bd_diretorios_data_tempo.ano:ano,year,no,Partition column,year
month,INT64,"Reference month of the observation, from 1 to 12",,no,br_bd_diretorios_data_tempo.mes:mes,month,no,"Derived from the BLS period code M01-M12; NULL on annual-average rows, which carry period_id M13",period
period_id,STRING,BLS period code identifying the month or the annual average,,yes,,,no,"BLS period code as published. M01-M12 are months; M13 is the annual average BLS publishes in the same files, on which month is NULL",period
series_id,STRING,Full BLS CES series identifier,,no,,,no,"Kept alongside the decomposed dimensions so a series can be looked up directly against BLS. Example: CES0000000001, all employees on total nonfarm payrolls, seasonally adjusted",series_id
supersector_id,STRING,CES supersector the industry belongs to,,yes,,,no,,supersector_code
industry_id,STRING,CES industry code,,yes,,,no,"An 8-digit BLS code whose first two digits repeat the supersector and whose remaining six are a right-zero-padded NAICS code. It is a BLS hierarchy rather than NAICS itself, so no directory link is declared on it; naics_id carries the resolvable NAICS code",industry_code
naics_id,STRING,NAICS code the CES industry corresponds to,,no,br_bd_diretorios_us.naics_2022:id_naics,,no,"Taken from the naics_code field of ce.industry, and NULL where no single code applies: CES aggregates carry either no NAICS equivalent, a list of sibling codes, or a part-of-industry marker. Codes are published against the NAICS vintage current at release; the link is declared against NAICS 2022",naics_code
data_type_id,STRING,"CES data type, which fixes what the value measures",,yes,,,no,"Employment counts, average weekly hours, average hourly and weekly earnings, aggregate hours and payrolls, diffusion indexes, and collection response rates all share the value column",data_type_code
seasonal_adjustment,STRING,Whether the series is seasonally adjusted (S) or not seasonally adjusted (U),,yes,,,no,"A dimension of the series, not a footnote: adjusted and unadjusted values for the same cell are different numbers and must never be mixed",seasonal
value,FLOAT64,Published value of the series for the period,,no,,,no,"Units differ by row and are given in measurement_unit, so no single column-level unit applies. BLS prints - for an observation that was not published; those are NULL, not zero",value
measurement_unit,STRING,Unit the value is measured in,,yes,,,no,"Derived by Data Basis from the dimension that fixes the unit (data type for CES, measure for LAUS, rate-or-level for JOLTS); not published as a field by BLS",
footnote_id,STRING,BLS footnote code attached to the observation,,yes,,,no,"NULL when the observation carries no footnote. Codes flag preliminary and revised values and, in 2025, observations missing because of the lapse in appropriations",footnote_codes
