name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name,description_en,description_es
year,INT64,Ano do evento eleitoral,,no,br_bd_diretorios_data_tempo.ano:ano,year,no,Coluna de particionamento. Vários eventos eleitorais podem compartilhar o mesmo ano.,,Year of the electoral event,Año del evento electoral
election_id,STRING,Identificador do evento eleitoral atribuído pela ECQ,,no,,,no,"Chave estrangeira para a tabela election, presente em todas as tabelas de resultados.",electionId,ECQ identifier of the electoral event,Identificador del evento electoral asignado por la ECQ
contest_id,STRING,Identificador da disputa por uma cadeira dentro do evento eleitoral,,no,,,no,Campo electorateId da ECQ. É único dentro de cada evento eleitoral e identifica uma única disputa por cadeira.,electorateId,Identifier of the contest for a single seat within the electoral event,Identificador de la disputa por un escaño dentro del evento electoral
lga_id,STRING,Código da área de governo local no padrão ABS 2021,,no,br_bd_diretorios_au.lga_2021:id_lga,,no,"Código LGA 2021 do ABS, derivado por cruzamento validado de nomes: a ECQ mantém o sufixo legal (Shire, Regional, City) que o nome do ABS omite. Nulo nas disputas estaduais.",,Australian Bureau of Statistics 2021 code of the local government area,Código del área de gobierno local en el estándar ABS 2021
lga_code,STRING,Código da área de governo local atribuído pela própria ECQ,,no,,,no,"Campo areaCode da ECQ. Não é o código do ABS, que está em lga_id.",areaCode,Local government area code assigned by the ECQ itself,Código del área de gobierno local asignado por la propia ECQ
state_electoral_division_id,STRING,Código do distrito eleitoral estadual no padrão ASGS 2021 do ABS,,no,br_bd_diretorios_au.state_electoral_division_2021:id_state_electoral_division,,no,Os 93 distritos estaduais de Queensland presentes na cobertura de 2020 a 2026 correspondem exatamente à vintage 2021 do ASGS. Nulo nas disputas de governo local.,,Australian Statistical Geography Standard 2021 code of the state electoral division,Código del distrito electoral estatal en el estándar ASGS 2021 del ABS
government_level,STRING,Esfera de governo da disputa: estadual ou local,,yes,,,no,"Assume os valores state e local. É definido por disputa, nunca uma constante do conjunto: disputas estaduais e locais convivem nas mesmas tabelas.",,Level of government of the contest: state or local,Nivel de gobierno de la disputa: estatal o local
contest_type,STRING,Tipo de cadeira disputada,,yes,,,no,"Assume os valores state_district, councillor e mayor.",,Type of seat contested,Tipo de escaño disputado
voting_system,STRING,Sistema de votação aplicado à disputa,,yes,,,no,"Assume os valores compulsory_preferential, optional_preferential e first_past_the_post. É definido por disputa: os três coexistem dentro do evento de 2024.",,Voting system applied to the contest,Sistema de votación aplicado a la disputa
lga_name,STRING,Nome da área de governo local tal como publicado pela ECQ,,no,,,no,Nulo nas disputas estaduais.,,Name of the local government area as published by the ECQ,Nombre del área de gobierno local tal como lo publica la ECQ
district_name,STRING,"Nome da disputa: distrito estadual, divisão de conselho ou cargo de prefeitura",,no,,,no,,,"Name of the contest: state district, council division or mayoral office","Nombre de la disputa: distrito estatal, división de concejo o cargo de alcaldía"
voting_centre_id,STRING,Identificador do local de votação atribuído pela ECQ,,no,,,no,,venueId,ECQ identifier of the voting centre,Identificador del local de votación asignado por la ECQ
count_status,STRING,Estágio da apuração ao qual a linha se refere,,yes,,,no,"Assume os valores preliminary_unofficial, indicative_unofficial, first_preference_official, distribution_of_preferences_official e declared_unopposed. As apurações preliminar e oficial de primeira preferência divergem nos 93 distritos da eleição geral de 2024: não são recortes redundantes do mesmo número, portanto filtre sempre por count_status.",,Stage of the count the row refers to,Etapa del escrutinio a la que se refiere la fila
count_type,STRING,Tipo de apuração ao qual os votos se referem,,yes,,,no,"Assume os valores first_preference e two_candidate_preferred. A ECQ não publica apuração de preferência entre dois partidos, ao contrário da AEC.",,Type of count the votes refer to,Tipo de escrutinio al que se refieren los votos
ballot_order_number,STRING,Posição da pessoa candidata na cédula,,no,,,no,"Número de ordem na cédula; aritmética sobre ele não tem sentido, por isso é publicado como texto.",ballotOrderNumber,Position of the candidate on the ballot paper,Posición de la persona candidata en la boleta
voting_centre_name,STRING,Nome do local de votação,,no,,,no,,venueName,Name of the voting centre,Nombre del local de votación
voting_centre_type_code,STRING,Código do tipo de local de votação,,yes,,,no,"Assume os valores PB, EV, DV1, DV2, AB1 e AB2. O campo typeDescription da própria ECQ é inconfiável, pois em parte dos locais repete o nome do local em vez do rótulo do tipo; por isso apenas o código é publicado aqui e os rótulos ficam na tabela dicionario.",typeCode,Code for the type of voting centre,Código del tipo de local de votación
voting_centre_district_name,STRING,Nome do distrito de apuração ao qual o local de votação pertence,,no,,,no,Igual a district_name nas disputas estaduais e nas divisões de conselho; nas disputas de conselho indiviso e de prefeitura é uma sub-área da disputa.,,Name of the reporting district the voting centre falls in,Nombre del distrito de escrutinio al que pertenece el local de votación
ballot_name,STRING,Nome da pessoa candidata tal como impresso na cédula,,no,,,no,"Formato ""SOBRENOME, Prenomes"".",ballotName,Name of the candidate as printed on the ballot paper,Nombre de la persona candidata tal como aparece impreso en la boleta
party_code,STRING,Sigla do partido da pessoa candidata,,no,,,no,,partyCode,Abbreviation of the candidate's party,Sigla del partido de la persona candidata
party_name,STRING,Nome do partido da pessoa candidata,,no,,,no,,partyName,Name of the candidate's party,Nombre del partido de la persona candidata
votes,INT64,Votos recebidos pela pessoa candidata no local de votação,,no,,vote,no,,votes,Votes received by the candidate at the voting centre,Votos recibidos por la persona candidata en el local de votación
percentage,FLOAT64,Votos da pessoa candidata como percentual dos votos válidos do local de votação,,no,,percent,no,,percentage,Candidate votes as a share of the formal votes at the voting centre,Votos de la persona candidata como porcentaje de los votos válidos del local de votación
votes_total,INT64,Total de votos apurados no local de votação,,no,,vote,no,"Total do local de votação, repetido em cada linha de pessoa candidata.",totalVotes,Total votes counted at the voting centre,Total de votos escrutados en el local de votación
votes_formal,INT64,Total de votos válidos no local de votação,,no,,vote,no,"Total do local de votação, repetido em cada linha de pessoa candidata.",formalVotes,Total formal votes at the voting centre,Total de votos válidos en el local de votación
votes_informal,INT64,Total de votos inválidos no local de votação,,no,,vote,no,"Total do local de votação, repetido em cada linha de pessoa candidata.",informalVotes,Total informal votes at the voting centre,Total de votos inválidos en el local de votación
