id_tabela,nome_coluna,chave,cobertura_temporal,valor
disaster_declaration,declaration_type,DR,,Major disaster declaration
disaster_declaration,declaration_type,EM,,Emergency declaration
disaster_declaration,declaration_type,FM,,Fire management assistance declaration
public_assistance_project,damage_category_code,A,,Debris removal
public_assistance_project,damage_category_code,B,,Emergency protective measures
public_assistance_project,damage_category_code,C,,Roads and bridges
public_assistance_project,damage_category_code,D,,Water control facilities
public_assistance_project,damage_category_code,E,,Buildings and equipment
public_assistance_project,damage_category_code,F,,Utilities
public_assistance_project,damage_category_code,G,,"Parks, recreational facilities and other items"
public_assistance_project,damage_category_code,I,,Building code management and enforcement
public_assistance_project,damage_category_code,Z,,Management and direct administrative costs
nfip_claim,basement_enclosure_crawlspace_type,0,,None
nfip_claim,basement_enclosure_crawlspace_type,1,,Finished basement or enclosure
nfip_claim,basement_enclosure_crawlspace_type,2,,Unfinished basement or enclosure
nfip_claim,basement_enclosure_crawlspace_type,3,,Crawlspace
nfip_claim,basement_enclosure_crawlspace_type,4,,Subgrade crawlspace
nfip_claim,crs_class_code,1,,"CRS class 1, 45% premium discount inside the special flood hazard area"
nfip_claim,crs_class_code,2,,"CRS class 2, 40% premium discount inside the special flood hazard area"
nfip_claim,crs_class_code,3,,"CRS class 3, 35% premium discount inside the special flood hazard area"
nfip_claim,crs_class_code,4,,"CRS class 4, 30% premium discount inside the special flood hazard area"
nfip_claim,crs_class_code,5,,"CRS class 5, 25% premium discount inside the special flood hazard area"
nfip_claim,crs_class_code,6,,"CRS class 6, 20% premium discount inside the special flood hazard area"
nfip_claim,crs_class_code,7,,"CRS class 7, 15% premium discount inside the special flood hazard area"
nfip_claim,crs_class_code,8,,"CRS class 8, 10% premium discount inside the special flood hazard area"
nfip_claim,crs_class_code,9,,"CRS class 9, 5% premium discount inside the special flood hazard area"
nfip_claim,crs_class_code,10,,"CRS class 10, no premium discount"
nfip_claim,elevation_certificate_indicator,1,,"No elevation certificate; effective before 1 October 1982, rated at no-base-flood-elevation +2 to +4 feet"
nfip_claim,elevation_certificate_indicator,2,,"No elevation certificate; effective on or after 1 October 1982, rated at no-elevation-certificate rates"
nfip_claim,elevation_certificate_indicator,3,,"Elevation certificate with a base flood elevation, rated with base flood elevation"
nfip_claim,elevation_certificate_indicator,4,,"Elevation certificate without a base flood elevation, rated at no-base-flood-elevation rates"
nfip_claim,elevation_certificate_indicator,A,,Basement or subgrade crawlspace
nfip_claim,elevation_certificate_indicator,B,,Fill or crawlspace
nfip_claim,elevation_certificate_indicator,C,,"Piles, piers or columns with enclosure"
nfip_claim,elevation_certificate_indicator,D,,"Piles, piers or columns without enclosure"
nfip_claim,elevation_certificate_indicator,E,,Slab on grade
nfip_claim,rated_flood_zone,A,,"Special flood hazard area, no base flood elevation on the FIRM"
nfip_claim,rated_flood_zone,AE,,Special flood hazard area with a base flood elevation on the FIRM
nfip_claim,rated_flood_zone,A99,,Special flood hazard area protected by a flood control system under construction
nfip_claim,rated_flood_zone,AH,,Special flood hazard area subject to shallow ponding
nfip_claim,rated_flood_zone,AHB,,"Special flood hazard area subject to shallow ponding, with a base flood elevation"
nfip_claim,rated_flood_zone,AO,,Special flood hazard area subject to sheet flow
nfip_claim,rated_flood_zone,AOB,,"Special flood hazard area subject to sheet flow, with a base flood elevation"
nfip_claim,rated_flood_zone,AR,,Special flood hazard area with temporarily increased risk from a decertified flood protection system
nfip_claim,rated_flood_zone,B,,Moderate flood hazard from the primary water source; superseded by zone X in 1986
nfip_claim,rated_flood_zone,C,,Minimal flood hazard from the primary water source; superseded by zone X in 1986
nfip_claim,rated_flood_zone,D,,"Possible but undetermined flood hazard, not analysed"
nfip_claim,rated_flood_zone,V,,"Coastal high hazard area, no base flood elevation on the FIRM"
nfip_claim,rated_flood_zone,VE,,Coastal high hazard area with a base flood elevation on the FIRM
nfip_claim,rated_flood_zone,X,,"Moderate to minimal flood hazard, outside the special flood hazard area"
nfip_claim,rated_flood_zone,AA,,Not a documented FIRM zone; reported value retained as published
nfip_claim,rated_flood_zone,AS,,Not a documented FIRM zone; reported value retained as published
nfip_claim,rated_flood_zone,A01,,"Special flood hazard area with a base flood elevation, numbered zone A1"
nfip_claim,rated_flood_zone,V01,,"Coastal high hazard area with a base flood elevation, numbered zone V1"
nfip_claim,rated_flood_zone,A02,,"Special flood hazard area with a base flood elevation, numbered zone A2"
nfip_claim,rated_flood_zone,V02,,"Coastal high hazard area with a base flood elevation, numbered zone V2"
nfip_claim,rated_flood_zone,A03,,"Special flood hazard area with a base flood elevation, numbered zone A3"
nfip_claim,rated_flood_zone,V03,,"Coastal high hazard area with a base flood elevation, numbered zone V3"
nfip_claim,rated_flood_zone,A04,,"Special flood hazard area with a base flood elevation, numbered zone A4"
nfip_claim,rated_flood_zone,V04,,"Coastal high hazard area with a base flood elevation, numbered zone V4"
nfip_claim,rated_flood_zone,A05,,"Special flood hazard area with a base flood elevation, numbered zone A5"
nfip_claim,rated_flood_zone,V05,,"Coastal high hazard area with a base flood elevation, numbered zone V5"
nfip_claim,rated_flood_zone,A06,,"Special flood hazard area with a base flood elevation, numbered zone A6"
nfip_claim,rated_flood_zone,V06,,"Coastal high hazard area with a base flood elevation, numbered zone V6"
nfip_claim,rated_flood_zone,A07,,"Special flood hazard area with a base flood elevation, numbered zone A7"
nfip_claim,rated_flood_zone,V07,,"Coastal high hazard area with a base flood elevation, numbered zone V7"
nfip_claim,rated_flood_zone,A08,,"Special flood hazard area with a base flood elevation, numbered zone A8"
nfip_claim,rated_flood_zone,V08,,"Coastal high hazard area with a base flood elevation, numbered zone V8"
nfip_claim,rated_flood_zone,A09,,"Special flood hazard area with a base flood elevation, numbered zone A9"
nfip_claim,rated_flood_zone,V09,,"Coastal high hazard area with a base flood elevation, numbered zone V9"
nfip_claim,rated_flood_zone,A10,,"Special flood hazard area with a base flood elevation, numbered zone A10"
nfip_claim,rated_flood_zone,V10,,"Coastal high hazard area with a base flood elevation, numbered zone V10"
nfip_claim,rated_flood_zone,A11,,"Special flood hazard area with a base flood elevation, numbered zone A11"
nfip_claim,rated_flood_zone,V11,,"Coastal high hazard area with a base flood elevation, numbered zone V11"
nfip_claim,rated_flood_zone,A12,,"Special flood hazard area with a base flood elevation, numbered zone A12"
nfip_claim,rated_flood_zone,V12,,"Coastal high hazard area with a base flood elevation, numbered zone V12"
nfip_claim,rated_flood_zone,A13,,"Special flood hazard area with a base flood elevation, numbered zone A13"
nfip_claim,rated_flood_zone,V13,,"Coastal high hazard area with a base flood elevation, numbered zone V13"
