name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name
country_iso3_code,STRING,Country ISO3 code (derived from COUNTRY).,,no,br_bd_diretorios_mundo.pais:sigla_iso3,,no,,
respno,STRING,Respondent Number,,no,,,no,,RESPNO
country_r5list,INT64,Country in R5 Alphabetical Order,,yes,,,no,,COUNTRY_R5List
country_by_region,INT64,Country by Region,,yes,,,no,,COUNTRY.BY.REGION
urbrur,INT64,Urban or rural Primary Sampling Unit,,yes,,,no,,URBRUR
region,INT64,Province or Region,,yes,,,no,,REGION
location_level_1,STRING,Location Level 1,,no,,,no,,LOCATION.LEVEL.1
ea_svc_a,INT64,EA-SVC-A. Electricity grid in the PSU/EA,,yes,,,no,,EA_SVC_A
ea_svc_b,INT64,EA-SVC-B. Piped water system in the PSU/EA,,yes,,,no,,EA_SVC_B
ea_svc_c,INT64,EA-SVC-C. Sewage system in the PSU/EA,,yes,,,no,,EA_SVC_C
ea_svc_d,INT64,EA-SVC-D. Cell phone service in the PSU/EA,,yes,,,no,,EA_SVC_D
ea_fac_a,INT64,EA-FAC-A. Post office in the PSU/EA,,yes,,,no,,EA_FAC_A
ea_fac_b,INT64,EA-FAC-B. School in the PSU/EA,,yes,,,no,,EA_FAC_B
ea_fac_c,INT64,EA-FAC-C. Police station in the PSU/EA,,yes,,,no,,EA_FAC_C
ea_fac_d,INT64,EA-FAC-D. Health Clinic in the PSU/EA,,yes,,,no,,EA_FAC_D
ea_fac_e,INT64,EA-FAC-E. Market stalls in the PSU/EA,,yes,,,no,,EA_FAC_E
ea_fac_f,INT64,EA-FAC-F. Bank in the PSU/EA,,yes,,,no,,EA_FAC_F
ea_fac_g,INT64,EA-FAC-G. Paid transport in the PSU/EA,,yes,,,no,,EA_FAC_G
ea_sec_a,INT64,EA-SEC-A. Police in the PSU/EA,,yes,,,no,,EA_SEC_A
ea_sec_b,INT64,EA-SEC-B. Soldiers/army in the PSU/EA,,yes,,,no,,EA_SEC_B
ea_sec_c,INT64,EA-SEC-C. Roadblocks by police/army in the PSU/EA,,yes,,,no,,EA_SEC_C
ea_sec_d,INT64,EA-SEC-D. Customs checkpoints in the PSU/EA,,yes,,,no,,EA_SEC_D
ea_sec_e,INT64,EA-SEC-E. Roadblocks by private security/local community in the PSU/EA,,yes,,,no,,EA_SEC_E
ea_road_a,INT64,EA-ROAD-A. Tarred/ paved road,,yes,,,no,,EA_ROAD_A
ea_road_b,INT64,EA-ROAD-B. Impassable road,,yes,,,no,,EA_ROAD_B
nocall_1,INT64,Reason for Unsuccessful Call Household 1,,yes,,,no,,NOCALL_1
nocall_1other,STRING,Reason for Unsuccessful Call Household 1 (verbatim),,no,,,no,,NOCALL_1OTHER
nocall_2,INT64,Reason for Unsuccessful Call Household 2,,yes,,,no,,NOCALL_2
nocall_2other,STRING,Reason for Unsuccessful Call Household 2 (Verbatim),,no,,,no,,NOCALL_2OTHER
nocall_3,INT64,Reason for Unsuccessful Call Household 3,,yes,,,no,,NOCALL_3
nocall_3other,STRING,Reason for Unsuccessful Call Household 3 (verbatim),,no,,,no,,NOCALL_3OTHER
nocall_4,INT64,Reason for Unsuccessful Call Household 4,,yes,,,no,,NOCALL_4
nocall_4other,STRING,Reason for Unsuccessful Call Household 4 (verbatim),,no,,,no,,NOCALL_4OTHER
nocall_5,INT64,Reason for Unsuccessful Call Household 5,,yes,,,no,,NOCALL_5
nocall_5other,STRING,Reason for Unsuccessful Call Household 5 (verbatim),,no,,,no,,NOCALL_5OTHER
nocall_6,INT64,Reason for Unsuccessful Call Household 6,,yes,,,no,,NOCALL_6
nocall_7,INT64,Reason for Unsuccessful Call Household 7,,yes,,,no,,NOCALL_7
prevint,INT64,"Previous interview, gender",,yes,,,no,,PREVINT
thisint,INT64,"This interview, gender",,yes,,,no,,THISINT
adult_ct,INT64,Number of adults in household,,no,,,no,,ADULT_CT
calls,INT64,Number of calls,,yes,,,no,,CALLS
dateintr,DATE,Date of interview,,no,,,no,,DATEINTR
strtime,STRING,Time interview started,,no,,,no,,STRTIME
q1,INT64,Q1. Age,,yes,,,no,,Q1
q2,INT64,Q2. Language of respondent,,yes,,,no,,Q2
q2other,STRING,Q2other. Language of respondent (verbatim),,no,,,no,,Q2OTHER
q3,INT64,Q3. Overall direction of the country,,yes,,,no,,Q3
q4a,INT64,Q4a. Country's present economic condition,,yes,,,no,,Q4A
q4b,INT64,Q4b. Your present living conditions,,yes,,,no,,Q4B
q5,INT64,Q5. Your living conditions vs. others,,yes,,,no,,Q5
