name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name
country_iso3_code,STRING,Country ISO3 code (derived from COUNTRY).,,no,br_bd_diretorios_mundo.pais:sigla_iso3,,no,,
country,INT64,Country,,yes,,,no,,country
respno,STRING,Respondent number,,no,,,no,,respno
backchk,INT64,Household back-checked?,,yes,,,no,,backchk
urbrur,INT64,Urban or Rural Primary Sampling Unit,,yes,,,no,,urbrur
region,INT64,Province or region,,yes,,,no,,region
district,STRING,District,,no,,,no,,district
hholdse1,INT64,Reason for Unsuccessful Call 1,,yes,,,no,,hholdse1
hholdse2,INT64,Reason for Unsuccessful Call 2,,yes,,,no,,hholdse2
hholdse3,INT64,Reason for Unsuccessful Call 3,,yes,,,no,,hholdse3
hholdse4,INT64,Reason for Unsuccessful Call 4,,yes,,,no,,hholdse4
hholdse5,INT64,Reason for Unsuccessful Call 5,,yes,,,no,,hholdse5
hholdse6,INT64,Reason for Unsuccessful Call 6,,yes,,,no,,hholdse6
hholdse7,INT64,Reason for Unsuccessful Call 7,,yes,,,no,,hholdse7
prevint,INT64,"Previous interview, gender",,yes,,,no,,prevint
currint,INT64,"This interview, gender",,yes,,,no,,currint
calls,INT64,Number of calls,,yes,,,no,,calls
dateintr,DATE,Date of Interview,,no,,,no,,dateintr
strtime,STRING,Time interview started,,no,,,no,,strtime
q1,INT64,Q1. Age,,yes,,,no,,q1
q2,INT64,Q2. Head of household,,yes,,,no,,q2
q3,INT64,Q3. Language of respondent,,yes,,,no,,q3
q4a,INT64,Q4a. Country's present economic condition,,yes,,,no,,q4a
q4b,INT64,Q4b. Your present living conditions,,yes,,,no,,q4b
q5,INT64,Q5. Your living conditions vs. others,,yes,,,no,,q5
q6a,INT64,Q6a. Country's economic condition 12 months ago,,yes,,,no,,q6a
q6b,INT64,Q6b. Your living conditions 12 months ago,,yes,,,no,,q6b
q7a,INT64,Q7a. Country's economic condition in 12 months,,yes,,,no,,q7a
q7b,INT64,Q7b. Your living conditions in 12 months,,yes,,,no,,q7b
q8a,INT64,Q8a. How often gone without food,,yes,,,no,,q8a
q8b,INT64,Q8b. How often gone without water,,yes,,,no,,q8b
q8c,INT64,Q8c. How often gone without medical care,,yes,,,no,,q8c
q8d,INT64,Q8d. How often gone without cooking fuel,,yes,,,no,,q8d
q8e,INT64,Q8e. How often gone without cash income,,yes,,,no,,q8e
q8f,INT64,Q8f. How often gone without school expenses,,yes,,,no,,q8f
q9a,INT64,Q9a. How often feared crime in home,,yes,,,no,,q9a
q9b,INT64,Q9b. How often something stolen from house,,yes,,,no,,q9b
q9c,INT64,Q9c. How often physically attacked,,yes,,,no,,q9c
q10,INT64,Q10. Free schooling vs. user fees,,yes,,,no,,q10
q11,INT64,Q11. Civil servants keep jobs vs. lay offs to reduce costs,,yes,,,no,,q11
q12,INT64,Q12. Abandon economic reforms vs. accept hardships,,yes,,,no,,q12
q13,INT64,Q13. Economic policies helped most vs. hurt most,,yes,,,no,,q13
q14a,INT64,Q14a. Present vs. past: availability of goods,,yes,,,no,,q14a
q14b,INT64,Q14b. Present vs. past: job opportunities,,yes,,,no,,q14b
q14c,INT64,Q14c. Present vs. past: gap between rich and poor,,yes,,,no,,q14c
q15a,INT64,Q15a. Radio news,,yes,,,no,,q15a
q15b,INT64,Q15b. Television news,,yes,,,no,,q15b
q15c,INT64,Q15c. Newspapaer news,,yes,,,no,,q15c
q16,INT64,Q16. Interest in public affairs,,yes,,,no,,q16
