name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name
year,INT64,Reference year of the survey period,2003(1)2025,no,br_bd_diretorios_data_tempo.ano:ano,year,no,Partition column,Survey Date
cbsa_id,STRING,Five-digit Core Based Statistical Area code,,no,diretorios_us.cbsa_2023:id_cbsa,,no,,CBSA Code
csa_id,STRING,Three-digit Combined Statistical Area code the CBSA belongs to,,no,,,no,"Null where the source publishes 999, meaning the CBSA is not part of a CSA",CSA Code
cbsa_type,STRING,Header code distinguishing metropolitan from micropolitan areas,2024(1)2025,yes,,,no,"Published from January 2024 only, when micropolitan areas were added to the file. Null before that",HHEADER
full_monthly_coverage,STRING,Whether the area is completely covered by monthly reporting permit-issuing places,2003(1)2023,yes,,,no,"Published up to 2023 only, in the field replaced by cbsa_type from January 2024. Null from 2024 on",MONCOV
structure_type,STRING,"Type of residential structure, by the number of housing units in the building",,yes,,,no,"Census structure type codes: 101 single-family, 103 two-family, 104 three- and four-family, 105 five-or-more-family. Summing the four codes reproduces the published total for the geography",column block
cbsa_name,STRING,"Name of the Core Based Statistical Area, as published",,no,,,no,,CBSA Name
buildings,INT64,Number of buildings authorized by building permits,,no,,,no,Estimate with imputation: reported data for responding permit offices plus imputed data for non-respondents. This is the series to use by default. Counted in buildings,Bldgs
units,INT64,Number of housing units authorized by building permits,,no,,,no,Estimate with imputation: reported data for responding permit offices plus imputed data for non-respondents. This is the series to use by default. Counted in housing units,Units
valuation,INT64,"Construction valuation of the buildings authorized, in US dollars",,no,,usd,no,Estimate with imputation: reported data for responding permit offices plus imputed data for non-respondents. This is the series to use by default,Value
buildings_reported,INT64,"Number of buildings authorized, counting reporting permit offices only",,no,,,no,Reported only: counts data from responding permit offices and makes no imputation for non-respondents. Lower than the estimate with imputation. Counted in buildings,Bldgs rep
units_reported,INT64,"Number of housing units authorized, counting reporting permit offices only",,no,,,no,Reported only: counts data from responding permit offices and makes no imputation for non-respondents. Lower than the estimate with imputation. Counted in housing units,Units rep
valuation_reported,INT64,"Construction valuation of the buildings authorized, in US dollars, counting reporting permit offices only",,no,,usd,no,Reported only: counts data from responding permit offices and makes no imputation for non-respondents. Lower than the estimate with imputation,Value rep
