name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name
year,INT64,Ano do evento eleitoral,,no,br_bd_diretorios_data_tempo.ano:ano,year,no,Coluna de particionamento. Cada eleição geral estadual ocupa um único ano.,
election_id,STRING,Identificador do evento eleitoral atribuído pela NSWEC,,no,,,no,"Chave estrangeira para a tabela election, presente em todas as tabelas de resultados.",
contest_id,STRING,Identificador da disputa dentro do evento eleitoral,,no,,,no,"Formado pelo prefixo da câmara e pelo slug do distrito, por exemplo la-albury para a Assembleia Legislativa e lc-state para o Conselho Legislativo, que é uma única disputa estadual. É único dentro de cada evento eleitoral.",
state_electoral_division_id,STRING,Código do distrito eleitoral estadual no padrão ASGS 2021 do ABS,,no,br_bd_diretorios_au.state_electoral_division_2021:id_state_electoral_division,,no,"Código ASGS 2021 do ABS, atribuído por cruzamento de nomes apenas onde o nome do distrito da NSWEC corresponde exatamente à vintage 2021. As eleições de 2011, 2015 e 2019 usaram limites anteriores, portanto a coluna fica nula nos distritos que não sobreviveram inalterados às redistribuições. Nula no Conselho Legislativo, que é uma circunscrição estadual única.",
chamber,STRING,Câmara do Parlamento de Nova Gales do Sul em disputa,,yes,,,no,"Assume os valores legislative_assembly e legislative_council. Nova Gales do Sul é bicameral, portanto a câmara é uma coluna da disputa e nunca uma constante do conjunto.",
government_level,STRING,Esfera de governo da disputa,,yes,,,no,Assume o valor state em todas as linhas deste conjunto.,
contest_type,STRING,Tipo de cadeira disputada,,yes,,,no,"Assume os valores state_district, uma cadeira por distrito na Assembleia Legislativa, e state_at_large, a eleição estadual única de 21 cadeiras do Conselho Legislativo.",
voting_system,STRING,Sistema de votação aplicado à disputa,,yes,,,no,"Assume os valores optional_preferential, usado na Assembleia Legislativa, e single_transferable_vote, usado no Conselho Legislativo com voto acima e abaixo da linha. É definido por disputa: os dois coexistem em cada evento eleitoral.",
district_name,STRING,"Nome da disputa: o distrito eleitoral estadual, ou State para o Conselho Legislativo",,no,,,no,,
count_status,STRING,Estágio da apuração ao qual a linha se refere,,yes,,,no,"Assume o valor final de 2015 em diante. Em 2011 assume election_night, check_count e check_count_and_declaration, os três estágios que a NSWEC publicou separadamente, e post_election_night na tabela de preferência entre dois candidatos daquele evento. Filtre sempre por count_status ao comparar eventos.",
count_type,STRING,Tipo de apuração ao qual os votos se referem,,yes,,,no,"Assume os valores first_preference, above_the_line e two_candidate_preferred. A NSWEC não publica apuração de preferência entre dois partidos. O valor two_candidate_preferred é derivado da contagem final da distribuição de preferências, que por definição opõe as duas últimas candidaturas; above_the_line traz os votos de grupo acima da linha no Conselho Legislativo, cujas linhas não têm candidatura associada.",
ballot_order_number,STRING,Posição da pessoa candidata na cédula,,no,,,no,"Número de ordem na cédula; aritmética sobre ele não tem sentido, por isso é publicado como texto.",
ballot_name,STRING,Nome da pessoa candidata tal como impresso na cédula,,no,,,no,"Formato ""SOBRENOME Prenomes"", como impresso na cédula.",Candidate Ballot Name
party_code,STRING,Sigla do partido da pessoa candidata,,no,,,no,,Party Acronym
party_name,STRING,Nome registrado do partido da pessoa candidata,,no,,,no,,Party Name
group_code,STRING,Letra do grupo na cédula do Conselho Legislativo,,yes,,,no,"Letra do grupo na cédula do Conselho Legislativo, de A a U conforme o evento. Assume o valor UG nas candidaturas sem grupo. Nula na Assembleia Legislativa.",
group_name,STRING,Nome do grupo impresso na cédula do Conselho Legislativo,,no,,,no,"Nome registrado do grupo, quando o grupo optou por imprimi-lo na cédula. Grupos sem nome registrado aparecem apenas pela letra. Nulo na Assembleia Legislativa.",
votes,INT64,Votos apurados na linha,,no,,vote,no,,
percentage,FLOAT64,Votos da linha como percentual dos votos válidos da disputa,,no,,percent,no,,
quota_count,FLOAT64,Votos da linha expressos em quotas do Conselho Legislativo,,no,,quota,no,"Publicado apenas para o Conselho Legislativo. A quota é o total de votos válidos dividido por 22, uma cadeira a mais do que as 21 em disputa.",
