name	bigquery_type	description	temporal_coverage	covered_by_dictionary	directory_column	measurement_unit	has_sensitive_data	observations	original_name
year	INT64	Ano-calendário a que se refere o registro de empréstimo ou solicitação		no		year	no	Coluna de particionamento	activity_year
state_abbreviation	STRING	Código de dois caracteres do estado (EUA) onde se localiza o imóvel		no	br_bd_diretorios_us.state:abbreviation		no	Geografia; FK diretório br_bd_diretorios_us (estado) a resolver no passo discover	state_code
county_id	STRING	Código FIPS de estado e condado (cinco dígitos) do imóvel		no	br_bd_diretorios_us.county:id_county		no	Geografia; FK diretório br_bd_diretorios_us (condado) a resolver no passo discover	county_code
census_tract_id	STRING	Código do setor censitário (census tract) de 11 dígitos do imóvel		no	br_bd_diretorios_us.census_tract_2020:id_census_tract		no	Geografia; FK diretório br_bd_diretorios_us (setor censitário) a resolver no passo discover	census_tract
msa_md_id	STRING	Código de cinco dígitos da área estatística metropolitana (MSA) ou divisão metropolitana (MD) derivado		no			no	Código geográfico de MSA/MD, não é dicionário próprio do conjunto	derived_msa-md
lei	STRING	Identificador de entidade jurídica (LEI) da instituição financeira declarante		no			no	Identificador da instituição	lei
conforming_loan_limit	STRING	Indica se o valor do empréstimo excede o limite de empréstimo conforme das GSE		yes			no		conforming_loan_limit
derived_loan_product_type	STRING	Tipo de produto de empréstimo derivado dos campos tipo de empréstimo e situação da garantia		no			no		derived_loan_product_type
derived_dwelling_category	STRING	Categoria de habitação derivada dos campos método de construção e número de unidades		no			no		derived_dwelling_category
derived_ethnicity	STRING	Etnia agregada derivada dos campos de etnia do solicitante e do cossolicitante		no			no		derived_ethnicity
derived_race	STRING	Raça agregada derivada dos campos de raça do solicitante e do cossolicitante		no			no		derived_race
derived_sex	STRING	Sexo agregado derivado dos campos de sexo do solicitante e do cossolicitante		no			no		derived_sex
action_taken	STRING	Ação tomada sobre o empréstimo ou solicitação		yes			no		action_taken
purchaser_type	STRING	Tipo de entidade que comprou o empréstimo da instituição declarante		yes			no		purchaser_type
preapproval	STRING	Indica se o empréstimo ou solicitação envolveu pedido de pré-aprovação		yes			no		preapproval
loan_type	STRING	Tipo de empréstimo (convencional, FHA, VA ou RHS/FSA)		yes			no		loan_type
loan_purpose	STRING	Finalidade do empréstimo ou solicitação		yes			no		loan_purpose
lien_status	STRING	Situação da garantia (lien) do imóvel que assegura o empréstimo		yes			no		lien_status
reverse_mortgage	STRING	Indica se o empréstimo é uma hipoteca reversa		yes			no		reverse_mortgage
open_end_line_of_credit	STRING	Indica se o empréstimo é uma linha de crédito rotativo (open-end)		yes			no		open-end_line_of_credit
business_or_commercial_purpose	STRING	Indica se o empréstimo tem finalidade empresarial ou comercial		yes			no		business_or_commercial_purpose
