name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name
year,INT64,Reference year of the ESS round (round start year).,,no,br_bd_diretorios_data_tempo.ano:ano,year,,,essround (derived)
round,INT64,ESS round number (1-11).,,no,,,,,essround
country_id,STRING,Country ISO 3166-1 alpha-2 code (native ESS country identifier).,,no,br_bd_diretorios_mundo.pais:sigla_iso2,,,,cntry
respondent_id,STRING,"Respondent identification number, unique within country and round.",,no,,,,,idno
dataset_title,STRING,Title of dataset,,no,,,no,,name
edition,STRING,Edition,,no,,,no,,edition
production_date,STRING,Production date,,no,,,no,,proddate
design_weight,FLOAT64,Design weight,,no,,,no,,dweight
poststratification_weight,FLOAT64,Post-stratification weight including design weight,,no,,,no,,pspwght
population_size_weight,FLOAT64,Population size weight (must be combined with dweight or pspwght),,no,,,no,,pweight
analysis_weight,FLOAT64,Analysis weight,,no,,,no,,anweight
tv_watching_total_time_average_weekday,STRING,"TV watching, total time on average weekday",,yes,,,no,,tvtot
tv_watching_news_politics_current_affairs,STRING,"TV watching, news/politics/current affairs on average weekday",,yes,,,no,,tvpol
radio_listening_total_time_average_weekday,STRING,"Radio listening, total time on average weekday",,yes,,,no,,rdtot
radio_listening_news_politics_current_affairs,STRING,"Radio listening, news/politics/current affairs on average weekday",,yes,,,no,,rdpol
newspaper_reading_total_time_average_weekday,STRING,"Newspaper reading, total time on average weekday",,yes,,,no,,nwsptot
newspaper_reading_politics_current_affairs_average,STRING,"Newspaper reading, politics/current affairs on average weekday",,yes,,,no,,nwsppol
personal_use_internet_e_mail_www,STRING,Personal use of internet/e-mail/www,,yes,,,no,,netuse
most_people_can_be_trusted,INT64,Most people can be trusted or you can't be too careful,,no,,,no,,ppltrst
most_people_try_to_be_fair,INT64,"Most people try to take advantage of you, or try to be fair",,no,,,no,,pplfair
most_people_helpful,INT64,Most of the time people helpful or mostly looking out for themselves,,no,,,no,,pplhlp
interest_in_politics,STRING,How interested in politics,,yes,,,no,,polintr
politics_too_complicated_understand,STRING,Politics too complicated to understand,,yes,,,no,,polcmpl
making_mind_up_political_issues,STRING,Making mind up about political issues,,yes,,,no,,poldcs
trust_legal_system,INT64,Trust in the legal system,,no,,,no,,trstlgl
trust_police,INT64,Trust in the police,,no,,,no,,trstplc
trust_politicians,INT64,Trust in politicians,,no,,,no,,trstplt
trust_european_parliament,INT64,Trust in the European Parliament,,no,,,no,,trstep
trust_united_nations,INT64,Trust in the United Nations,,no,,,no,,trstun
trust_political_parties,INT64,Trust in political parties,,no,,,no,,trstprt
trust_parliament,INT64,Trust in country's parliament,,no,,,no,,trstprl
voted_last_national_election,STRING,Voted last national election,,yes,,,no,,vote
party_voted_austria_4,STRING,"Party voted for in last national election, Austria",,yes,,,no,,prtvtaat
party_voted_belgium_4,STRING,"Party voted for in last national election, Belgium",,yes,,,no,,prtvtbbe
party_voted_bulgaria_5,STRING,"Party voted for in last national election, Bulgaria",,yes,,,no,,prtvtabg
party_voted_switzerland_7,STRING,"Party voted for in last national election, Switzerland",,yes,,,no,,prtvtbch
party_voted_cyprus_4,STRING,"Party voted for in last national election, Cyprus",,yes,,,no,,prtvtcy
party_voted_czechia_5,STRING,"Party voted for in last national election, Czechia",,yes,,,no,,prtvtacz
party_voted_1_germany_5,STRING,"Party voted for in last national election 1, Germany",,yes,,,no,,prtvbde1
party_voted_2_germany_5,STRING,"Party voted for in last national election 2, Germany",,yes,,,no,,prtvbde2
party_voted_denmark_3,STRING,"Party voted for in last national election, Denmark",,yes,,,no,,prtvtbdk
party_voted_estonia_7,STRING,"Party voted for in last national election, Estonia",,yes,,,no,,prtvtbee
party_voted_spain_5,STRING,"Party voted for in last national election, Spain",,yes,,,no,,prtvtbes
party_voted_finland_6,STRING,"Party voted for in last national election, Finland",,yes,,,no,,prtvtafi
party_voted_france_ballot_1_5,STRING,"Party voted for in last national election, France (ballot 1)",,yes,,,no,,prtvtbfr
party_voted_united_kingdom_4,STRING,"Party voted for in last national election, United Kingdom",,yes,,,no,,prtvtgb
party_voted_greece_4,STRING,"Party voted for in last national election, Greece",,yes,,,no,,prtvtbgr
party_voted_croatia_4,STRING,"Party voted for in last national election, Croatia",,yes,,,no,,prtvthr
party_voted_hungary_7,STRING,"Party voted for in last national election, Hungary",,yes,,,no,,prtvtbhu
party_voted_ireland_3,STRING,"Party voted for in last national election, Ireland",,yes,,,no,,prtvtie
party_voted_israel_4,STRING,"Party voted for in last national election, Israel",,yes,,,no,,prtvtail
