name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name
year,INT64,Census reference year; for 5-year estimates this is the final year of the 5-year period,,no,br_bd_diretorios_data_tempo.ano:ano,,no,Partition column (hive path 'ano=' in staging).,ano
period,STRING,ACS estimate period: 1-year or 5-year,,no,,,no,"Values: 1-year, 5-year. Part of the logical key.",
rt,STRING,Record Type,,yes,,,no,,RT
serialno,STRING,Housing unit/GQ person serial number,,no,,,no,Housing-unit/person serial identifier.,SERIALNO
division,STRING,Division code based on 2020 Census definitions,,yes,,,no,,DIVISION
puma,STRING,"Public use microdata area code (PUMA) based on 2020 Census definition (areas with population of 100,000 or more, use with STATE for unique code)",,no,,,no,Geographic code; PUMA vintage varies by year (D6) — no directory FK in v1.,PUMA
region,STRING,Region code based on 2020 Census definitions,,yes,,,no,,REGION
state,STRING,State Code based on 2020 Census definitions,,no,br_bd_diretorios_us.state:id_state,,no,,STATE
adjhsg,STRING,Adjustment factor for housing dollar amounts (6 implied decimal places),,no,,,no,Adjustment factor with 6 implied decimal places (divide by 1e6).,ADJHSG
adjinc,STRING,Adjustment factor for income and earnings dollar amounts (6 implied decimal places),,no,,,no,Adjustment factor with 6 implied decimal places (divide by 1e6).,ADJINC
wgtp,INT64,Housing Unit Weight,,no,,,no,Dimensionless statistical replicate weight (no measurement unit).,WGTP
np,INT64,Number of persons in this household,,no,,persons,no,,NP
typehugq,STRING,Type of unit,,yes,,,no,,TYPEHUGQ
accessinet,STRING,Access to the Internet,,yes,,,no,,ACCESSINET
acr,STRING,Lot size,,yes,,,no,,ACR
ags,STRING,"Sales of Agriculture Products (yearly sales, no adjustment factor is applied)",,yes,,,no,,AGS
bath,STRING,Bathtub or shower,,yes,,,no,,BATH
bdsp,INT64,Number of bedrooms,,no,,bedrooms,no,,BDSP
bld,STRING,Units in structure,,yes,,,no,,BLD
broadbnd,STRING,Cellular data plan for a smartphone or other mobile device,,yes,,,no,,BROADBND
compothx,STRING,Other computer equipment,,yes,,,no,,COMPOTHX
conp,INT64,"Condominium and/or homeowners association fee (monthly amount, use ADJHSG to adjust CONP to constant dollars)",,no,,USD,no,,CONP
dialup,STRING,Dial-up service,,yes,,,no,,DIALUP
elefp,STRING,Electricity cost flag variable,,yes,,,no,,ELEFP
elep,INT64,"Electricity cost (monthly cost, use ADJHSG to adjust ELEP to constant dollars)",,no,,USD,no,,ELEP
fs,STRING,Yearly food stamp/Supplemental Nutrition Assistance Program (SNAP) recipiency,,yes,,,no,,FS
fulfp,STRING,Fuel cost flag variable,,yes,,,no,,FULFP
