name	bigquery_type	description	temporal_coverage	covered_by_dictionary	directory_column	measurement_unit	has_sensitive_data	observations	original_name
year	INT64	Ano-calendário de recebimento da reclamação pelo CFPB		no	diretorios_data_tempo.ano:ano	year	no	Coluna de particionamento; derivada de date_received	Date received
complaint_id	STRING	Identificador único da reclamação atribuído pelo CFPB		no			no	Chave lógica da tabela; numérico na fonte, mas sem significado aritmético	Complaint ID
state_id	STRING	Código FIPS de duas posições do estado, território ou distrito de residência do consumidor		no	diretorios_us.state:id_state		no	Derivado de state_abbreviation pela tabela de estados do diretório diretorios_us; nulo para os códigos postais militares AA, AE e AP (4.327 registros) e para registros sem estado informado (62.611)	State
date_received	DATE	Data em que o CFPB recebeu a reclamação		no			no		Date received
date_sent_to_company	DATE	Data em que o CFPB encaminhou a reclamação à empresa		no			no	Anterior a date_received em 7.050 registros (0,04%); inconsistência presente na fonte e preservada	Date sent to company
product	STRING	Tipo de produto ou serviço financeiro identificado pelo consumidor		yes			no	Taxonomia do formulário de reclamação revisada em abril de 2017 e em agosto de 2023; os valores sao preservados exatamente como publicados pelo CFPB, sem reclassificacao retroativa. A tabela dicionario registra a cobertura temporal observada de cada valor	Product
sub_product	STRING	Subtipo do produto ou serviço financeiro identificado pelo consumidor		yes			no	Nem todo produto possui subtipo. Taxonomia do formulário de reclamação revisada em abril de 2017 e em agosto de 2023; os valores sao preservados exatamente como publicados pelo CFPB, sem reclassificacao retroativa. A tabela dicionario registra a cobertura temporal observada de cada valor	Sub-product
issue	STRING	Problema relatado pelo consumidor		yes			no	Os valores disponíveis dependem do produto. Taxonomia do formulário de reclamação revisada em abril de 2017 e em agosto de 2023; os valores sao preservados exatamente como publicados pelo CFPB, sem reclassificacao retroativa. A tabela dicionario registra a cobertura temporal observada de cada valor	Issue
sub_issue	STRING	Detalhamento do problema relatado pelo consumidor		yes			no	Nem todo problema possui detalhamento; os valores dependem do produto e do problema. Taxonomia do formulário de reclamação revisada em abril de 2017 e em agosto de 2023; os valores sao preservados exatamente como publicados pelo CFPB, sem reclassificacao retroativa. A tabela dicionario registra a cobertura temporal observada de cada valor	Sub-issue
company_name	STRING	Nome da empresa objeto da reclamação, conforme registrado no CFPB		no			no	8.101 nomes distintos; a grafia de uma mesma instituição varia ao longo do tempo e não há identificador de empresa na fonte	Company
state_abbreviation	STRING	Sigla de duas letras do estado de residência do consumidor, conforme publicada pelo CFPB		no			no	Preservada exatamente como publicada; inclui os códigos postais militares AA, AE e AP e o valor literal UNITED STATES MINOR OUTLYING ISLANDS, que não são siglas do diretório. Sem FK: a chave primária do diretório de estados é o código FIPS, não a sigla — use state_id	State
zip_code	STRING	Código postal (ZIP code) de cinco dígitos informado pelo consumidor		no			no	Mascarado pelo CFPB quando a área postal tem 20 mil habitantes ou menos: 1.130.458 registros trazem apenas o prefixo de três dígitos seguido de XX e 138.969 vêm inteiramente mascarados como XXXXX; cerca de 65 registros trazem valores malformados presentes na fonte	ZIP code
tags	STRING	Marcação atribuída pelo CFPB a reclamações de idosos ou de militares		yes			no	Preenchida em 4,56% dos registros; um mesmo registro pode acumular as duas marcações, separadas por vírgula	Tags
submitted_via	STRING	Canal pelo qual a reclamação foi enviada ao CFPB		yes			no		Submitted via
company_public_response	STRING	Resposta pública opcional da empresa, escolhida entre opções pré-definidas pelo CFPB		yes			no	Preenchida em 54,81% dos registros; publicada em até 180 dias quando a empresa opta por respondê-la	Company public response
company_response_to_consumer	STRING	Forma de encerramento dada pela empresa à reclamação		yes			no		Company response to consumer
timely_response	STRING	Indica se a empresa respondeu à reclamação dentro do prazo exigido pelo CFPB		yes			no	Valores Yes e No preservados como publicados; não convertido para booleano	Timely response?
consumer_complaint_narrative	STRING	Relato do consumidor em texto livre, publicado somente com consentimento do consumidor e após remoção de dados pessoais pelo CFPB		no			yes	Presente em 3.847.965 registros (21,90%). O CFPB substitui os dados pessoais identificados por sequências de X. Texto reproduzido literalmente, sem edição adicional	Consumer complaint narrative
