name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name
year,INT64,Year of the survey data collection (fall of academic year for most components),,no,br_bd_diretorios_data_tempo.ano:ano,,no,,
unitid,INT64,Unique identification number of the institution,,no,,,no,,unitid
xf1a01,STRING,Imputation field for F1A01 - Total current assets,,no,,,no,,xf1a01
f1a01,FLOAT64,Total current assets,,no,,,no,,f1a01
xf1a31,STRING,"Imputation field for F1A31 - Depreciable capital assets, net of depreciation",,no,,,no,,xf1a31
f1a31,FLOAT64,"Depreciable capital assets, net of depreciation",,no,,,no,,f1a31
xf1a04,STRING,Imputation field for F1A04 - Other noncurrent assets,,no,,,no,,xf1a04
f1a04,FLOAT64,Other noncurrent assets,,no,,,no,,f1a04
xf1a05,STRING,Imputation field for F1A05 - Total noncurrent assets,,no,,,no,,xf1a05
f1a05,FLOAT64,Total noncurrent assets,,no,,,no,,f1a05
xf1a06,STRING,Imputation field for F1A06 - Total assets,,no,,,no,,xf1a06
f1a06,FLOAT64,Total assets,,no,,,no,,f1a06
xf1a19,STRING,Imputation field for F1A19 - Deferred outflows of resources,,no,,,no,,xf1a19
f1a19,FLOAT64,Deferred outflows of resources,,no,,,no,,f1a19
xf1a07,STRING,"Imputation field for F1A07 - Long-term debt, current portion",,no,,,no,,xf1a07
f1a07,FLOAT64,"Long-term debt, current portion",,no,,,no,,f1a07
xf1a08,STRING,Imputation field for F1A08 - Other current liabilities,,no,,,no,,xf1a08
f1a08,FLOAT64,Other current liabilities,,no,,,no,,f1a08
xf1a09,STRING,Imputation field for F1A09 - Total current liabilities,,no,,,no,,xf1a09
f1a09,FLOAT64,Total current liabilities,,no,,,no,,f1a09
xf1a10,STRING,Imputation field for F1A10 - Long-term debt,,no,,,no,,xf1a10
f1a10,FLOAT64,Long-term debt,,no,,,no,,f1a10
xf1a11,STRING,Imputation field for F1A11 - Other noncurrent liabilities,,no,,,no,,xf1a11
f1a11,FLOAT64,Other noncurrent liabilities,,no,,,no,,f1a11
xf1a12,STRING,Imputation field for F1A12 - Total noncurrent liabilities,,no,,,no,,xf1a12
f1a12,FLOAT64,Total noncurrent liabilities,,no,,,no,,f1a12
xf1a13,STRING,Imputation field for F1A13 - Total liabilities,,no,,,no,,xf1a13
f1a13,FLOAT64,Total liabilities,,no,,,no,,f1a13
xf1a20,STRING,Imputation field for F1A20 - Deferred inflows of resources,,no,,,no,,xf1a20
f1a20,FLOAT64,Deferred inflows of resources,,no,,,no,,f1a20
xf1a14,STRING,"Imputation field for F1A14 - Invested in capital assets, net of related debt",,no,,,no,,xf1a14
f1a14,FLOAT64,"Invested in capital assets, net of related debt",,no,,,no,,f1a14
xf1a15,STRING,Imputation field for F1A15 - Restricted-expendable,,no,,,no,,xf1a15
f1a15,FLOAT64,Restricted-expendable,,no,,,no,,f1a15
xf1a16,STRING,Imputation field for F1A16 - Restricted-nonexpendable,,no,,,no,,xf1a16
f1a16,FLOAT64,Restricted-nonexpendable,,no,,,no,,f1a16
xf1a17,STRING,Imputation field for F1A17 - Unrestricted,,no,,,no,,xf1a17
f1a17,FLOAT64,Unrestricted,,no,,,no,,f1a17
