name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name
year,INT64,Year of the survey data collection (fall of academic year for most components),,no,br_bd_diretorios_data_tempo.ano:ano,,no,,
unitid,INT64,Unique identification number of the institution,,no,,,no,,unitid
omchrt,INT64,Cohort category,,no,,,no,,omchrt
xomrchrt,STRING,Imputation field for OMRCHRT - 2015-16 cohort,,no,,,no,,xomrchrt
omrchrt,FLOAT64,2015-16 cohort,,no,,,no,,omrchrt
xomexcls,STRING,Imputation field for OMEXCLS - Exclusions to 2015-16 cohort,,no,,,no,,xomexcls
omexcls,FLOAT64,Exclusions to 2015-16 cohort,,no,,,no,,omexcls
xomachrt,STRING,Imputation field for OMACHRT - Adjusted 2015-16 cohort,,no,,,no,,xomachrt
omachrt,FLOAT64,Adjusted 2015-16 cohort,,no,,,no,,omachrt
xomcert4,STRING,"Imputation field for OMCERT4 - Number of adjusted cohort receiving a certificate at 4 years (August 31, 2019)",,no,,,no,,xomcert4
omcert4,FLOAT64,"Number of adjusted cohort receiving a certificate at 4 years (August 31, 2019)",,no,,,no,,omcert4
xomassc4,STRING,"Imputation field for OMASSC4 - Number of adjusted cohort receiving an Associate's degree at 4 years (August 31, 2019)",,no,,,no,,xomassc4
omassc4,FLOAT64,"Number of adjusted cohort receiving an Associate's degree at 4 years (August 31, 2019)",,no,,,no,,omassc4
xombach4,STRING,"Imputation field for OMBACH4 - Number of adjusted cohort receiving a Bachelor's degree at 4 years (August 31, 2019)",,no,,,no,,xombach4
ombach4,FLOAT64,"Number of adjusted cohort receiving a Bachelor's degree at 4 years (August 31, 2019)",,no,,,no,,ombach4
xomawdn4,STRING,"Imputation field for OMAWDN4 - Number of adjusted cohort receiving an award at 4 years (August 31, 2019)",,no,,,no,,xomawdn4
omawdn4,FLOAT64,"Number of adjusted cohort receiving an award at 4 years (August 31, 2019)",,no,,,no,,omawdn4
xomawdp4,STRING,"Imputation field for OMAWDP4 - Percent of adjusted cohort receiving an award at 4 years (August 31, 2019)",,no,,,no,,xomawdp4
omawdp4,FLOAT64,"Percent of adjusted cohort receiving an award at 4 years (August 31, 2019)",,no,,,no,,omawdp4
xomcert6,STRING,"Imputation field for OMCERT6 - Number of adjusted cohort receiving a certificate at 6 years (August 31, 2021)",,no,,,no,,xomcert6
omcert6,FLOAT64,"Number of adjusted cohort receiving a certificate at 6 years (August 31, 2021)",,no,,,no,,omcert6
xomassc6,STRING,"Imputation field for OMASSC6 - Number of adjusted cohort receiving an Associate's degree at 6 years (August 31, 2021)",,no,,,no,,xomassc6
omassc6,FLOAT64,"Number of adjusted cohort receiving an Associate's degree at 6 years (August 31, 2021)",,no,,,no,,omassc6
xombach6,STRING,"Imputation field for OMBACH6 - Number of adjusted cohort receiving a Bachelor's degree at 6 years (August 31, 2021)",,no,,,no,,xombach6
ombach6,FLOAT64,"Number of adjusted cohort receiving a Bachelor's degree at 6 years (August 31, 2021)",,no,,,no,,ombach6
xomawdn6,STRING,"Imputation field for OMAWDN6 - Number of adjusted cohort receiving an award at 6 years (August 31, 2021)",,no,,,no,,xomawdn6
