name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name
year,INT64,Year of the survey data collection (fall of academic year for most components),,no,br_bd_diretorios_data_tempo.ano:ano,,no,,
unitid,INT64,Unique identification number of the institution,,no,,,no,,unitid
cipcode,FLOAT64,CIP Code -  2020 Classification,,no,,,no,,cipcode
major_number,FLOAT64,First or Second Major,,no,,,no,,majornum
award_level,INT64,Award Level code,,no,,,no,,awlevel
xctotalt,STRING,Imputation field for CTOTALT - Grand total,,no,,,no,,xctotalt
ctotalt,FLOAT64,Grand total,,no,,,no,,ctotalt
xctotalm,STRING,Imputation field for CTOTALM - Grand total men,,no,,,no,,xctotalm
ctotalm,FLOAT64,Grand total men,,no,,,no,,ctotalm
xctotalw,STRING,Imputation field for CTOTALW - Grand total women,,no,,,no,,xctotalw
ctotalw,FLOAT64,Grand total women,,no,,,no,,ctotalw
xcaiant,STRING,Imputation field for CAIANT - American Indian or Alaska Native total,,no,,,no,,xcaiant
caiant,FLOAT64,American Indian or Alaska Native total,,no,,,no,,caiant
xcaianm,STRING,Imputation field for CAIANM - American Indian or Alaska Native men,,no,,,no,,xcaianm
caianm,FLOAT64,American Indian or Alaska Native men,,no,,,no,,caianm
xcaianw,STRING,Imputation field for CAIANW - American Indian or Alaska Native women,,no,,,no,,xcaianw
caianw,FLOAT64,American Indian or Alaska Native women,,no,,,no,,caianw
xcasiat,STRING,Imputation field for CASIAT - Asian total,,no,,,no,,xcasiat
casiat,FLOAT64,Asian total,,no,,,no,,casiat
xcasiam,STRING,Imputation field for CASIAM - Asian men,,no,,,no,,xcasiam
casiam,FLOAT64,Asian men,,no,,,no,,casiam
xcasiaw,STRING,Imputation field for CASIAW - Asian women,,no,,,no,,xcasiaw
casiaw,FLOAT64,Asian women,,no,,,no,,casiaw
xcbkaat,STRING,Imputation field for CBKAAT - Black or African American total,,no,,,no,,xcbkaat
cbkaat,FLOAT64,Black or African American total,,no,,,no,,cbkaat
xcbkaam,STRING,Imputation field for CBKAAM - Black or African American men,,no,,,no,,xcbkaam
cbkaam,FLOAT64,Black or African American men,,no,,,no,,cbkaam
xcbkaaw,STRING,Imputation field for CBKAAW - Black or African American women,,no,,,no,,xcbkaaw
cbkaaw,FLOAT64,Black or African American women,,no,,,no,,cbkaaw
xchispt,STRING,Imputation field for CHISPT - Hispanic or Latino total,,no,,,no,,xchispt
chispt,FLOAT64,Hispanic or Latino total,,no,,,no,,chispt
xchispm,STRING,Imputation field for CHISPM - Hispanic or Latino men,,no,,,no,,xchispm
chispm,FLOAT64,Hispanic or Latino men,,no,,,no,,chispm
xchispw,STRING,Imputation field for CHISPW - Hispanic or Latino women,,no,,,no,,xchispw
chispw,FLOAT64,Hispanic or Latino women,,no,,,no,,chispw
xcnhpit,STRING,Imputation field for CNHPIT - Native Hawaiian or Other Pacific Islander total,,no,,,no,,xcnhpit
cnhpit,FLOAT64,Native Hawaiian or Other Pacific Islander total,,no,,,no,,cnhpit
xcnhpim,STRING,Imputation field for CNHPIM - Native Hawaiian or Other Pacific Islander men,,no,,,no,,xcnhpim
