name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name
year,INT64,Ano do acidente,,no,br_bd_diretorios_data_tempo.ano:ano,year,no,"Derivado de accident.event_date; quando o acidente não consta em accident, derivado da data de abertura da inspeção associada",
accident_id,STRING,Identificador do acidente a que a lesão pertence,,no,,,no,,SUMMARY_NR
inspection_id,STRING,Identificador da inspeção associada à investigação do acidente,,no,,,no,,REL_INSP_NR
injury_line_number,STRING,"Número de linha da pessoa lesionada dentro do acidente, referenciado no texto da narrativa",,no,,,no,,INJURY_LINE_NR
age,INT64,Idade da pessoa lesionada,,no,,year,no,"O valor 0 é sentinela de idade desconhecida, não uma idade real",AGE
sex,STRING,Sexo da pessoa lesionada,,yes,,,no,,SEX
degree_of_injury,STRING,"Gravidade da lesão: óbito, hospitalização ou sem hospitalização",,yes,,,no,"A fonte também emite o código 0, que a tabela de códigos da OSHA não define para esta coluna. É o sentinela de não aplicável ou não codificado: aparece em exatamente 5.434 linhas em cada uma de sete colunas independentes, e em 63% a 67% das linhas nas colunas que só se aplicam à construção civil. A própria OSHA define 0 como ""Occupation Not Listed"" em occupation_code. Por isso esta coluna fica fora do teste de cobertura do dicionário.",DEGREE_OF_INJ
nature_of_injury,STRING,Natureza da lesão (tabela de códigos IN),,yes,,,no,"Não segue a codificação OIICS exigida pelas normas atuais de registro. A fonte também emite o código 0, que a tabela de códigos da OSHA não define para esta coluna. É o sentinela de não aplicável ou não codificado: aparece em exatamente 5.434 linhas em cada uma de sete colunas independentes, e em 63% a 67% das linhas nas colunas que só se aplicam à construção civil. A própria OSHA define 0 como ""Occupation Not Listed"" em occupation_code. Por isso esta coluna fica fora do teste de cobertura do dicionário.",NATURE_OF_INJ
part_of_body,STRING,Parte do corpo atingida (tabela de códigos BD),,yes,,,no,"Não segue a codificação OIICS. A fonte também emite o código 0, que a tabela de códigos da OSHA não define para esta coluna. É o sentinela de não aplicável ou não codificado: aparece em exatamente 5.434 linhas em cada uma de sete colunas independentes, e em 63% a 67% das linhas nas colunas que só se aplicam à construção civil. A própria OSHA define 0 como ""Occupation Not Listed"" em occupation_code. Por isso esta coluna fica fora do teste de cobertura do dicionário.",PART_OF_BODY
source_of_injury,STRING,Fonte da lesão (tabela de códigos SO),,yes,,,no,"Não segue a codificação OIICS. A fonte também emite o código 0, que a tabela de códigos da OSHA não define para esta coluna. É o sentinela de não aplicável ou não codificado: aparece em exatamente 5.434 linhas em cada uma de sete colunas independentes, e em 63% a 67% das linhas nas colunas que só se aplicam à construção civil. A própria OSHA define 0 como ""Occupation Not Listed"" em occupation_code. Por isso esta coluna fica fora do teste de cobertura do dicionário.",SRC_OF_INJURY
event_type,STRING,Tipo do evento que causou a lesão (tabela de códigos FT),,yes,,,no,"Não segue a codificação OIICS. A fonte também emite o código 0, que a tabela de códigos da OSHA não define para esta coluna. É o sentinela de não aplicável ou não codificado: aparece em exatamente 5.434 linhas em cada uma de sete colunas independentes, e em 63% a 67% das linhas nas colunas que só se aplicam à construção civil. A própria OSHA define 0 como ""Occupation Not Listed"" em occupation_code. Por isso esta coluna fica fora do teste de cobertura do dicionário.",EVENT_TYPE
environmental_factor,STRING,Fator ambiental associado à lesão (tabela de códigos EN),,yes,,,no,"A fonte também emite o código 0, que a tabela de códigos da OSHA não define para esta coluna. É o sentinela de não aplicável ou não codificado: aparece em exatamente 5.434 linhas em cada uma de sete colunas independentes, e em 63% a 67% das linhas nas colunas que só se aplicam à construção civil. A própria OSHA define 0 como ""Occupation Not Listed"" em occupation_code. Por isso esta coluna fica fora do teste de cobertura do dicionário.",EVN_FACTOR
human_factor,STRING,Fator humano associado à lesão (tabela de códigos HU),,yes,,,no,"A fonte também emite o código 0, que a tabela de códigos da OSHA não define para esta coluna. É o sentinela de não aplicável ou não codificado: aparece em exatamente 5.434 linhas em cada uma de sete colunas independentes, e em 63% a 67% das linhas nas colunas que só se aplicam à construção civil. A própria OSHA define 0 como ""Occupation Not Listed"" em occupation_code. Por isso esta coluna fica fora do teste de cobertura do dicionário.",HUM_FACTOR
occupation_code,STRING,Ocupação da pessoa lesionada (tabela de códigos OCC),,yes,,,no,Codificação própria da OSHA; não corresponde à classificação SOC e por isso não há vínculo com o diretório de ocupações,OCC_CODE
task_assigned,STRING,Indica se a tarefa executada era regularmente atribuída à pessoa,,yes,,,no,"A fonte também emite o código 0, que a tabela de códigos da OSHA não define para esta coluna. É o sentinela de não aplicável ou não codificado: aparece em exatamente 5.434 linhas em cada uma de sete colunas independentes, e em 63% a 67% das linhas nas colunas que só se aplicam à construção civil. A própria OSHA define 0 como ""Occupation Not Listed"" em occupation_code. Por isso esta coluna fica fora do teste de cobertura do dicionário.",TASK_ASSIGNED
hazardous_substance,STRING,Código da substância perigosa envolvida na lesão,,no,,,no,,HAZSUB
construction_operation,STRING,Operação de construção em curso (tabela de códigos OPER),,yes,,,no,"A fonte também emite o código 0, que a tabela de códigos da OSHA não define para esta coluna. É o sentinela de não aplicável ou não codificado: aparece em exatamente 5.434 linhas em cada uma de sete colunas independentes, e em 63% a 67% das linhas nas colunas que só se aplicam à construção civil. A própria OSHA define 0 como ""Occupation Not Listed"" em occupation_code. Por isso esta coluna fica fora do teste de cobertura do dicionário.",CONST_OP
construction_operation_cause,STRING,Causa da lesão na operação de construção (tabela de códigos OPER),,yes,,,no,"A fonte também emite o código 0, que a tabela de códigos da OSHA não define para esta coluna. É o sentinela de não aplicável ou não codificado: aparece em exatamente 5.434 linhas em cada uma de sete colunas independentes, e em 63% a 67% das linhas nas colunas que só se aplicam à construção civil. A própria OSHA define 0 como ""Occupation Not Listed"" em occupation_code. Por isso esta coluna fica fora do teste de cobertura do dicionário.",CONST_OP_CAUSE
fatality_cause,STRING,Causa do óbito em obra de construção (tabela de códigos CAUS),,yes,,,no,"A fonte também emite o código 0, que a tabela de códigos da OSHA não define para esta coluna. É o sentinela de não aplicável ou não codificado: aparece em exatamente 5.434 linhas em cada uma de sete colunas independentes, e em 63% a 67% das linhas nas colunas que só se aplicam à construção civil. A própria OSHA define 0 como ""Occupation Not Listed"" em occupation_code. Por isso esta coluna fica fora do teste de cobertura do dicionário.",FAT_CAUSE
fall_distance,INT64,"Distância da queda, em pés",,no,,foot,no,"Preenchida em 1,9% das linhas; o valor máximo observado é 99, o que sugere truncamento na fonte",FALL_DISTANCE
fall_height,INT64,"Altura em que a pessoa se encontrava ao cair, em pés",,no,,foot,no,"Preenchida em 6,6% das linhas; o valor máximo observado é 99, o que sugere truncamento na fonte",FALL_HT
