name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name
year,INT64,"Reference year of data collection, derived from the survey cycle and round",,no,,year,no,"PIAAC carries no year-of-collection variable. Cycle 1 Round 1 was collected Aug 2011-Mar 2012 (2012), Round 2 Apr 2014-Mar 2015 (2015), Round 3 Jul-Dec 2017 (2017); Cycle 2 Round 1 was collected Sep 2022-Aug 2023 (2023)",
cycle,STRING,Survey cycle of the Survey of Adult Skills (1 or 2),,no,,,no,,
round,STRING,Round of data collection within the cycle,,no,,,no,Cycle 1 ran three rounds; Cycle 2 has run one so far,
country_id_iso_3,STRING,ISO 3166-1 alpha-3 code of the participating country,,no,br_bd_diretorios_mundo.pais:sigla_iso3,,no,,
country_id_m49,STRING,UN M49 numeric code of the participating country,,no,br_bd_diretorios_mundo.pais:id_m49,,no,,CNTRYID
country_entity_id,STRING,Code of the participating country or sub-national entity as reported by PIAAC,,yes,,,no,"Distinct from country_id_m49 where a country took part as a sub-national entity: Belgium participated as Flanders in both cycles and the United Kingdom as England in Cycle 2. Not a country code, so it carries no directory link",CNTRYID_E
respondent_id,STRING,Randomly derived sequential identifier of the respondent,,no,,,no,"Unique within a country and cycle only, never across them; combine with year and country_id_iso_3 for a unique key",SEQID
age_r,INT64,Person resolved age from BQ and QC check (derived),,no,,year,no,"Set to NULL when loading where the source recorded: Don't know, Not stated or inferred, Refused, Valid skip",AGE_R
gender_r,STRING,Person resolved gender from BQ and QC check (derived),,yes,,,no,,GENDER_R
disp_cibq,STRING,Final disposition code for person - combining CI and BQ/JRA (derived),,yes,,,no,,DISP_CIBQ
disp_main,STRING,Final disposition code for person for Main task instrument (derived),,yes,,,no,,DISP_MAIN
disp_mainwrc,STRING,"Final disposition code for person for Main task instrument, including reading components (derived)",,yes,,,no,,DISP_MAINWRC
a_n01_t,STRING,Gender (Trend-IALS/ALL),,yes,,,no,,A_N01_T
b_q01a,STRING,Education - Highest qualification - Level,,yes,,,no,,B_Q01a
