name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name
year,INT64,Year the institution reported CRA data for,,no,br_bd_diretorios_data_tempo.ano:ano,year,no,,Activity Year
respondent_id,STRING,"Respondent identifier assigned by the institution's supervisory agency; unique only together with agency and year, and not an RSSD",,no,,,no,,Respondent ID
agency_id,STRING,"Supervisory agency that assigned the respondent identifier: occ, frs, fdic, or ots for the Office of Thrift Supervision, which was abolished in 2011 and appears only up to 2010",,no,,,no,,Agency Code
rssd_id,STRING,"RSSD identifier of the reporting institution, taken from the CRA transmittal sheet for the same respondent, agency and year; the join key to institution, call_report_item and holding_company",,no,,,no,,ID_RSSD
name,STRING,Name of the reporting institution,,no,,,no,,Respondent Name
address,STRING,Street address of the reporting institution,,no,,,no,,Respondent Address
city,STRING,City of the reporting institution,,no,,,no,,Respondent City
state_abbreviation,STRING,Two-letter postal abbreviation of the institution's state,,no,,,no,Not linked to the state directory: its primary key is the FIPS code.,Respondent State
zip_code,STRING,ZIP code of the reporting institution,,no,,,no,,Respondent Zip Code
tax_id,STRING,Employer identification number of the institution,,no,,,no,,Tax ID
total_assets,FLOAT64,Total assets reported on the prior year-end Call Report,,no,,USD,no,"Filed in thousands of dollars and multiplied by 1,000 here.",Assets
