name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name
year,INT64,Fall year of the school year the record refers to (2020 denotes school year 2020-21),,no,br_bd_diretorios_data_tempo.ano:ano,year,no,,year
agency_id,STRING,"NCES local education agency (school district) identification number, or LEAID (7 characters: 2-digit state FIPS followed by a 5-digit agency number)",,no,br_bd_diretorios_us.school_district:id_school_district,,no,Zero-padded to 7 characters on load; the source strips leading zeros in the enrollment extracts.,leaid
state_id,STRING,State FIPS code as reported by the CCD,,yes,,,no,"Zero-padded to 2 characters. The CCD extends the state FIPS list with codes for jurisdictions that are not states (58 Department of Defense schools overseas, 59 Bureau of Indian Education, 61 and 63 Department of Defense domestic and overseas areas), so this column is not a strict foreign key into the state directory.",fips
census_id,STRING,US Census Bureau 14-digit government identification number,,no,,,no,,censusid
enrollment_fall_responsible,INT64,Students for which the reporting local education agency is financially responsible,,no,,person,no,,enrollment_fall_responsible
enrollment_fall_school,INT64,Students enrolled in schools operated by the reporting local education agency,,no,,person,no,,enrollment_fall_school
rev_total,FLOAT64,Total revenue,,no,,usd,no,,rev_total
rev_fed_total,FLOAT64,Total federal revenue,,no,,usd,no,,rev_fed_total
rev_fed_state_title_i,FLOAT64,Federal revenue through the state for Title I,,no,,usd,no,,rev_fed_state_title_i
rev_fed_state_idea,FLOAT64,Federal revenue through the state for the Individuals with Disabilities Education Act,,no,,usd,no,,rev_fed_state_idea
rev_fed_state_vocational,FLOAT64,Federal revenue through the state for vocational and tech education,,no,,usd,no,,rev_fed_state_vocational
rev_fed_state_eff_instruction,FLOAT64,Federal revenue through state for effective instructional practices,,no,,usd,no,,rev_fed_state_eff_instruction
rev_fed_state_supp_ed,FLOAT64,Federal revenue through state to support student achievement,,no,,usd,no,,rev_fed_state_supp_ed
rev_fed_state_supp_21st_lc,FLOAT64,Federal revenue through state to 21st century learning centers,,no,,usd,no,,rev_fed_state_supp_21st_LC
rev_fed_state_rural_lowinc_sch,FLOAT64,Federal revenue through state for rural low-income schools,,no,,usd,no,,rev_fed_state_rural_lowinc_sch
rev_fed_state_bilingual_ed,FLOAT64,Federal revenue through the state for bilingual education,,no,,usd,no,,rev_fed_state_bilingual_ed
rev_fed_state_other,FLOAT64,Federal revenue through the state for other purposes,,no,,usd,no,,rev_fed_state_other
rev_fed_child_nutrition_act,FLOAT64,Federal revenue through the state for the Child Nutrition Act,,no,,usd,no,,rev_fed_child_nutrition_act
rev_fed_nonspec,FLOAT64,Federal revenue for nonspecified purposes,,no,,usd,no,,rev_fed_nonspec
rev_fed_direct_impact_aid,FLOAT64,Direct federal revenue for impact aid,,no,,usd,no,,rev_fed_direct_impact_aid
rev_fed_direct_indian_ed,FLOAT64,Direct federal revenue for Indian Education,,no,,usd,no,,rev_fed_direct_indian_ed
rev_fed_direct_rural_achievement,FLOAT64,Federal revenue through state support small and rural district achievement,,no,,usd,no,,rev_fed_direct_rural_achievement
rev_fed_direct_other,FLOAT64,Direct federal revenue for other purposes,,no,,usd,no,,rev_fed_direct_other
rev_state_total,FLOAT64,Total state revenue,,no,,usd,no,,rev_state_total
rev_state_gen_formula_assist,FLOAT64,State revenue from general formula assistance,,no,,usd,no,,rev_state_gen_formula_assist
rev_state_staff_improve,FLOAT64,State revenue for staff improvement programs,,no,,usd,no,,rev_state_staff_improve
rev_state_special_ed,FLOAT64,State revenue for special education programs,,no,,usd,no,,rev_state_special_ed
rev_state_compens_basic_ed,FLOAT64,State revenue for compensatory and basic skills programs,,no,,usd,no,,rev_state_compens_basic_ed
rev_state_bilingual_ed,FLOAT64,State revenue for bilingual education,,no,,usd,no,,rev_state_bilingual_ed
rev_state_gifted_talented,FLOAT64,State revenue for gifted and talented programs,,no,,usd,no,,rev_state_gifted_talented
rev_state_vocational_ed,FLOAT64,State revenue for vocational education programs,,no,,usd,no,,rev_state_vocational_ed
rev_state_sch_lunch,FLOAT64,State revenue for school lunch programs,,no,,usd,no,,rev_state_sch_lunch
rev_state_outlay_capital_debt,FLOAT64,State revenue for capital outlay and debt services programs,,no,,usd,no,,rev_state_outlay_capital_debt
rev_state_transportation,FLOAT64,State revenue for transportation programs,,no,,usd,no,,rev_state_transportation
rev_state_oth_prog,FLOAT64,State revenue for other programs,,no,,usd,no,,rev_state_oth_prog
rev_state_nonspec,FLOAT64,State revenue for nonspecified purposes,,no,,usd,no,,rev_state_nonspec
rev_state_employee_benefits,FLOAT64,"State revenue, on behalf of the local education agency, for employee benefits",,no,,usd,no,,rev_state_employee_benefits
rev_state_not_employee_benefits,FLOAT64,"State revenue, on behalf of the local education agency, for other benefits than employee benefits",,no,,usd,no,,rev_state_not_employee_benefits
rev_local_total,FLOAT64,Total local revenue,,no,,usd,no,,rev_local_total
rev_local_parent_govt,FLOAT64,Local revenue from parent government contributions,,no,,usd,no,,rev_local_parent_govt
rev_local_prop_tax,FLOAT64,Local revenue from property taxes,,no,,usd,no,,rev_local_prop_tax
rev_local_sales_tax,FLOAT64,Local revenue from general sales taxes,,no,,usd,no,,rev_local_sales_tax
rev_local_utility_tax,FLOAT64,Local revenue from public utility taxes,,no,,usd,no,,rev_local_utility_tax
rev_local_income_tax,FLOAT64,Local revenue from individual and corporate income taxes,,no,,usd,no,,rev_local_income_tax
rev_local_other_tax,FLOAT64,Local revenue from all other taxes,,no,,usd,no,,rev_local_other_tax
rev_local_other_sch_systems,FLOAT64,Local revenue from other school systems,,no,,usd,no,,rev_local_other_sch_systems
rev_local_cities_counties,FLOAT64,Local revenue from cities and counties,,no,,usd,no,,rev_local_cities_counties
rev_local_tuition_fees,FLOAT64,Local revenue from tuition fees from pupils and parents,,no,,usd,no,,rev_local_tuition_fees
rev_local_transportation_fees,FLOAT64,Local revenue from transportation fees from pupils and parents,,no,,usd,no,,rev_local_transportation_fees
rev_local_sch_lunch,FLOAT64,Local revenue from school lunches,,no,,usd,no,,rev_local_sch_lunch
rev_local_textbook_sales_rents,FLOAT64,Local revenue from textbook sales and rentals,,no,,usd,no,,rev_local_textbook_sales_rents
rev_local_dist_activ_receipts,FLOAT64,Local revenue from district activity receipts,,no,,usd,no,,rev_local_dist_activ_receipts
rev_local_student_fees_nonspec,FLOAT64,Local revenue from nonspecified student fees,,no,,usd,no,,rev_local_student_fees_nonspec
rev_local_oth_sales_serv,FLOAT64,Local revenue from other sales and services,,no,,usd,no,,rev_local_oth_sales_serv
rev_local_rents_royalties,FLOAT64,Local revenue from rents and royalties,,no,,usd,no,,rev_local_rents_royalties
rev_local_property_sale,FLOAT64,Local revenue from property sales,,no,,usd,no,,rev_local_property_sale
rev_local_interest_earnings,FLOAT64,Local revenue from interest earnings,,no,,usd,no,,rev_local_interest_earnings
