name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name
year,INT64,Fall year of the school year the record refers to (2020 denotes school year 2020-21),,no,br_bd_diretorios_data_tempo.ano:ano,year,no,,year
school_id,STRING,NCES school identification number (12 characters: 7-character LEAID followed by a 5-digit school number),,no,br_bd_diretorios_us.school:id_school,,no,Zero-padded to 12 characters on load. The single 11-character value in the source (25000031636) is corrected to 250000301636.,ncessch
agency_id,STRING,"NCES local education agency (school district) identification number, or LEAID (7 characters: 2-digit state FIPS followed by a 5-digit agency number)",,no,br_bd_diretorios_us.school_district:id_school_district,,no,Zero-padded to 7 characters on load; the source strips leading zeros in the enrollment extracts.,leaid
state_id,STRING,State FIPS code as reported by the CCD,,yes,,,no,"Zero-padded to 2 characters. The CCD extends the state FIPS list with codes for jurisdictions that are not states (58 Department of Defense schools overseas, 59 Bureau of Indian Education, 61 and 63 Department of Defense domestic and overseas areas), so this column is not a strict foreign key into the state directory.",fips
county_id,STRING,County FIPS code (5 digits: state FIPS followed by the 3-digit county code),,no,br_bd_diretorios_us.county:id_county,,no,,county_code
school_id_local,STRING,NCES school number within the state (state FIPS followed by the school number),,no,,,no,Not the 12-character NCES id; see school_id for that.,school_id
school_id_state,STRING,School identification number assigned by the state education agency,,no,,,no,,seasch
agency_id_state,STRING,Local education agency identification number assigned by the state,,no,,,no,,state_leaid
school_name,STRING,School name,,no,,,no,,school_name
agency_name,STRING,Local education agency (school district) name,,no,,,no,,lea_name
cbsa_id,STRING,OMB core-based statistical area code of the vintage in force in the school year,,no,,,no,CBSA delineations are revised periodically; codes are not comparable across all years.,cbsa
csa_id,STRING,OMB combined statistical area code of the vintage in force in the school year,,no,,,no,,csa
congressional_district_id,STRING,State and congressional district identification number,,no,,,no,,congress_district_id
state_leg_district_lower,STRING,"State legislative district, lower chamber",,no,,,no,,state_leg_district_lower
state_leg_district_upper,STRING,"State legislative district, upper chamber",,no,,,no,,state_leg_district_upper
street_location,STRING,Street of the location address,,no,,,no,,street_location
city_location,STRING,City of the location address,,no,,,no,,city_location
state_location,STRING,USPS state abbreviation of the location address,,no,,,no,,state_location
zip_location,STRING,ZIP code of the location address,,no,,,no,,zip_location
street_mailing,STRING,Street of the mailing address,,no,,,no,,street_mailing
city_mailing,STRING,City of the mailing address,,no,,,no,,city_mailing
state_mailing,STRING,USPS state abbreviation of the mailing address,,no,,,no,,state_mailing
zip_mailing,STRING,ZIP code of the mailing address,,no,,,no,,zip_mailing
phone,STRING,School telephone number,,no,,,no,,phone
latitude,FLOAT64,Latitude of the school in decimal degrees,,no,,,no,,latitude
longitude,FLOAT64,Longitude of the school in decimal degrees,,no,,,no,,longitude
urban_centric_locale,STRING,Degree of urbanization (urban-centric locale) of the school location,,yes,,,no,Nine categories before 2005 and twelve from 2005 onward; both code sets appear in the dictionary.,urban_centric_locale
school_level,STRING,School level,,yes,,,no,,school_level
school_type,STRING,School type,,yes,,,no,,school_type
school_status,STRING,Operational status of the school at the start of the school year,,yes,,,no,,school_status
lowest_grade_offered,STRING,Lowest grade offered by the school,,yes,,,no,,lowest_grade_offered
highest_grade_offered,STRING,Highest grade offered by the school,,yes,,,no,,highest_grade_offered
bureau_indian_education,STRING,Whether the school is funded or operated by the Bureau of Indian Education,,yes,,,no,,bureau_indian_education
title_i_status,STRING,Title I status of the school,,yes,,,no,,title_i_status
title_i_eligible,STRING,Whether the school is eligible for Title I funding,,yes,,,no,,title_i_eligible
title_i_schoolwide,STRING,Whether the school operates a schoolwide Title I program,,yes,,,no,,title_i_schoolwide
charter,STRING,Whether the school is a charter school,,yes,,,no,,charter
magnet,STRING,Whether the school is a magnet school,,yes,,,no,,magnet
shared_time,STRING,Whether the school operates on a shared-time basis with another school,,yes,,,no,,shared_time
virtual,STRING,Whether the school delivers instruction virtually,,yes,,,no,,virtual
elem_cedp,STRING,Elementary school indicator derived by the Urban Institute Center on Education Data and Policy,,yes,,,no,,elem_cedp
middle_cedp,STRING,Middle school indicator derived by the Urban Institute Center on Education Data and Policy,,yes,,,no,,middle_cedp
high_cedp,STRING,High school indicator derived by the Urban Institute Center on Education Data and Policy,,yes,,,no,,high_cedp
ungrade_cedp,STRING,Ungraded school indicator derived by the Urban Institute Center on Education Data and Policy,,yes,,,no,,ungrade_cedp
lunch_program,STRING,National School Lunch Program participation status,,yes,,,no,,lunch_program
teachers_fte,FLOAT64,Full-time equivalent classroom teachers,,no,,,no,,teachers_fte
enrollment,INT64,Total student enrollment reported in the school directory,,no,,person,no,,enrollment
free_lunch,INT64,Students eligible for a free lunch under the National School Lunch Act,,no,,person,no,,free_lunch
reduced_price_lunch,INT64,Students eligible for a reduced-price lunch under the National School Lunch Act,,no,,person,no,,reduced_price_lunch
free_or_reduced_price_lunch,INT64,Students eligible for a free or reduced-price lunch under the National School Lunch Act,,no,,person,no,,free_or_reduced_price_lunch
direct_certification,INT64,Students eligible for a free lunch through direct certification,,no,,person,no,,direct_certification
