name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name,description_en,description_es
year,INT64,Ano de referência do relato,,no,br_bd_diretorios_data_tempo.ano:ano,year,no,Coluna de particionamento,year,Reporting year,Año de referencia del reporte
facility_id,STRING,"Identificador da instalação no GHGRP, estável entre anos mesmo quando o nome ou o endereço mudam",,no,,,no,,facility_id,"GHGRP facility identifier, stable across years even when the name or address changes","Identificador de la instalación en el GHGRP, estable entre años aunque cambien el nombre o la dirección"
frs_id,STRING,Identificador da instalação no Facility Registry Service (FRS) da EPA,,no,,,no,,frs_id,EPA Facility Registry Service (FRS) identifier of the facility,Identificador de la instalación en el Facility Registry Service (FRS) de la EPA
state_id,STRING,Código FIPS de dois dígitos do estado da instalação,,no,br_bd_diretorios_us.state:id_state,,no,Derivado da sigla do estado reportada (a fonte não publica o código FIPS do estado),state,Two-digit FIPS code of the facility's state,Código FIPS de dos dígitos del estado de la instalación
county_id,STRING,Código FIPS de cinco dígitos do condado da instalação,,no,br_bd_diretorios_us.county:id_county,,no,"Nulo para reportantes de área ampla (bacias de petróleo e gás, gasodutos, distribuidoras). Condados legados de Connecticut e códigos extintos do Alasca não constam no diretório. Em cerca de 0,5% das linhas o condado está em outro estado que não o reportado (endereço corporativo); ambos são mantidos como reportados",county_fips,Five-digit FIPS code of the facility's county,Código FIPS de cinco dígitos del condado de la instalación
naics_id,STRING,"Código NAICS primário de seis dígitos da instalação, conforme reportado",,no,br_bd_diretorios_us.naics_2017:id_naics,,no,"A edição do NAICS varia com o ano e o reportante: até 2017 os códigos seguem majoritariamente o NAICS 2007; de 2018 em diante, o NAICS 2017 ou 2022",naics_code,"Primary six-digit NAICS code of the facility, as reported","Código NAICS primario de seis dígitos de la instalación, según lo reportado"
facility_name,STRING,Nome da instalação,,no,,,no,,facility_name,Facility name,Nombre de la instalación
parent_company,STRING,"Empresa(s) controladora(s) reportada(s), com a participação acionária entre parênteses",,no,,,no,,parent_company,"Reported parent company or companies, with the ownership share in parentheses","Empresa(s) matriz reportada(s), con la participación accionaria entre paréntesis"
facility_type,STRING,"Tipos de reportante da instalação, separados por vírgula: Direct Emitter, Supplier, CO2 Injection, Onshore Oil & Gas Production, Onshore Gathering & Boosting, Transmission Pipelines, LDC - Direct Emissions ou SF6 from Elec. Equip.",,no,,,no,Nulo quando a instalação não reportou no ano (ver reporting_status),facility_types,"Comma-separated reporter types of the facility: Direct Emitter, Supplier, CO2 Injection, Onshore Oil & Gas Production, Onshore Gathering & Boosting, Transmission Pipelines, LDC - Direct Emissions or SF6 from Elec. Equip.","Tipos de reportante de la instalación, separados por coma: Direct Emitter, Supplier, CO2 Injection, Onshore Oil & Gas Production, Onshore Gathering & Boosting, Transmission Pipelines, LDC - Direct Emissions o SF6 from Elec. Equip."
industry_type,STRING,"Códigos dos subpartes e tipos de indústria sob os quais a instalação reportou, separados por vírgula (ex.: C,MM-REF,Y)",,no,,,no,"As letras são os subpartes do 40 CFR Part 98 (ver o dicionário de subpart em emission_subpart); sufixos como -REF, -IMP, -LDC ou W-PROC detalham o tipo de indústria",reported_industry_types,"Comma-separated subpart and industry-type codes the facility reported under (e.g. C,MM-REF,Y)","Códigos de los subpartes y tipos de industria bajo los cuales la instalación reportó, separados por coma (p. ej. C,MM-REF,Y)"
reporting_status,STRING,"Situação do relato: nulo quando a instalação reportou no ano; caso contrário, indica que deixou de reportar, com ou sem razão conhecida",,yes,,,no,Instalações que deixaram de reportar são mantidas pela fonte com seus últimos atributos e sem linhas de emissão no ano,reporting_status,"Reporting status: null when the facility reported for the year; otherwise flags that it stopped reporting, with or without a known reason","Situación del reporte: nulo cuando la instalación reportó en el año; en caso contrario, indica que dejó de reportar, con o sin razón conocida"
